subject_id,step,angle,translation,GD_EP,CD_EP,GD_IP,CD_IP
fCMR_Siemens_027,91,2.3036,2.6004,0.3166,3.8886,0.3387,10.4378
fCMR_Siemens_006,91,2.8245,0.6826,0.263,4.8823,0.7949,12.4987
fCMR_Siemens_144,91,1.4851,2.336,0.1409,1.2249,0.1958,6.027
fCMR_Siemens_068,91,2.6909,3.1659,0.5398,4.6066,0.556,10.539
fCMR_Siemens_198,91,3.1374,2.4757,0.2273,1.028,0.2429,3.7087
fCMR_Siemens_018,92,2.0658,3.5908,0.1841,3.9722,0.3353,11.9679
fCMR_Siemens_113,92,3.0769,3.2355,0.0811,1.9842,0.1518,6.5549
fCMR_Siemens_027,92,2.3619,2.9654,0.1763,2.7292,0.2262,6.7316
fCMR_Siemens_006,92,2.3058,1.6474,0.2734,3.2987,0.3134,7.5406
fCMR_Siemens_144,92,2.5815,2.5908,0.069,1.1176,0.1556,4.3061
fCMR_Siemens_068,92,2.6556,1.6376,0.6934,1.4207,0.727,6.2053
fCMR_Siemens_198,92,2.3785,1.3706,0.2174,0.6547,0.2351,2.6997
fCMR_Siemens_018,93,2.3527,1.9106,0.2428,1.3911,0.2629,3.946
fCMR_Siemens_113,93,3.1145,3.2993,0.0301,8.1398,0.075,18.2009
fCMR_Siemens_027,93,1.562,0.8783,0.1946,0.6773,0.2988,3.5224
fCMR_Siemens_006,93,1.6731,1.262,0.1998,4.0767,0.2251,9.457
fCMR_Siemens_144,93,3.1415,2.0339,0.1234,4.4567,0.1512,10.8826
fCMR_Siemens_068,93,0.5241,1.4088,0.5128,1.6849,0.5192,6.528
fCMR_Siemens_198,93,2.1089,3.7242,0.2731,1.2609,0.2826,3.5317
fCMR_Siemens_018,94,3.0259,2.8961,0.3887,1.8657,0.3986,5.2186
fCMR_Siemens_113,94,3.0906,2.2489,0.076,3.7475,0.106,8.591
fCMR_Siemens_027,94,1.4033,1.6689,0.1678,0.3204,0.3216,2.0643
fCMR_Siemens_006,94,1.2864,3.0346,0.3597,0.8838,0.4326,5.8736
fCMR_Siemens_144,94,3.1231,2.7453,0.1802,3.5226,0.217,9.5897
fCMR_Siemens_068,94,1.9792,2.8992,0.587,0.2491,0.5948,1.5725
fCMR_Siemens_198,94,2.7402,2.1115,0.2994,1.8516,0.3112,4.786
fCMR_Siemens_018,95,2.4508,2.1,0.385,2.0212,0.4316,5.4646
fCMR_Siemens_113,95,1.0719,3.1561,0.0759,5.6589,0.1026,12.7952
fCMR_Siemens_027,95,1.233,2.1178,0.2517,4.3997,0.2852,10.0674
fCMR_Siemens_006,95,2.2248,2.3159,0.2258,2.2438,0.2701,6.6032
fCMR_Siemens_144,95,2.5362,1.777,0.1572,3.7418,0.2401,9.4565
fCMR_Siemens_068,95,2.4957,2.5359,0.7288,1.9043,0.7513,8.6318
fCMR_Siemens_198,95,2.3542,3.3592,0.196,1.5827,0.2166,3.9542
fCMR_Siemens_018,96,2.6773,2.7429,0.4137,1.2398,0.4246,3.9146
fCMR_Siemens_113,96,2.5924,2.8482,0.0716,8.3893,0.1442,18.7597
fCMR_Siemens_027,96,1.6657,3.3789,0.2003,0.2819,0.3049,2.0784
fCMR_Siemens_006,96,1.5576,2.5828,0.2662,4.281,1.4651,15.9472
fCMR_Siemens_144,96,1.8477,3.8376,0.1595,2.0039,0.8161,7.152
fCMR_Siemens_068,96,2.5631,1.7531,0.3506,5.8479,0.4186,14.5756
fCMR_Siemens_198,96,2.5863,2.3995,0.1759,2.4705,0.1923,5.5629
fCMR_Siemens_018,97,1.6313,3.0585,0.1836,1.3976,0.2309,3.8968
fCMR_Siemens_113,97,1.4066,1.9243,0.0999,3.7818,0.1317,8.729
fCMR_Siemens_027,97,1.6182,2.5674,0.1511,2.1037,0.1847,6.0421
fCMR_Siemens_006,97,2.7641,1.9977,0.1928,4.5516,0.8874,13.4253
fCMR_Siemens_144,97,3.1145,2.3254,0.3153,1.9538,1.1211,10.2244
fCMR_Siemens_068,97,2.1767,2.686,0.6099,1.5695,0.6423,7.0131
fCMR_Siemens_198,97,2.279,1.9578,0.2686,2.0762,0.2886,5.2248
fCMR_Siemens_018,98,2.8951,1.9892,0.4522,1.615,0.9231,3.9212
fCMR_Siemens_113,98,2.4676,2.1969,0.0334,4.0698,0.0735,9.4714
fCMR_Siemens_027,98,2.039,3.0348,0.3111,2.2367,0.3417,6.1195
fCMR_Siemens_006,98,2.2755,2.7784,0.1451,6.3863,0.1745,13.4546
fCMR_Siemens_144,98,1.4692,1.1606,0.2703,3.3815,0.2962,8.7221
fCMR_Siemens_068,98,1.7826,2.8893,0.3693,4.9885,0.9177,11.9098
fCMR_Siemens_198,98,3.0681,2.3782,0.2609,1.3307,0.2796,3.1314
fCMR_Siemens_018,99,2.1504,2.339,0.5249,1.5937,0.7353,4.2784
fCMR_Siemens_113,99,2.1068,2.8501,0.1482,10.7425,0.1954,22.6691
fCMR_Siemens_027,99,3.1007,2.3096,0.277,1.3011,0.4605,7.505
fCMR_Siemens_006,99,3.109,2.5588,0.2522,4.706,0.2986,11.9848
fCMR_Siemens_144,99,2.6221,2.5388,0.1104,0.2443,0.1614,1.8167
fCMR_Siemens_068,99,2.9497,1.9095,0.577,1.1418,0.5905,4.0307
fCMR_Siemens_198,99,1.8966,2.6639,0.169,2.6579,0.2055,6.6277
fCMR_Siemens_018,100,1.7819,3.6606,0.4144,1.0913,0.4897,3.5912
fCMR_Siemens_113,100,2.5659,2.4313,0.0847,9.9945,0.1381,20.6898
fCMR_Siemens_027,100,2.8596,2.9796,0.1529,1.5662,0.1877,3.9193
fCMR_Siemens_006,100,2.8209,2.4977,0.3885,1.7272,0.6413,7.5489
fCMR_Siemens_144,100,2.1683,0.8625,0.1251,1.7357,0.1905,5.3013
fCMR_Siemens_068,100,2.5236,3.3471,0.4856,3.7121,0.498,8.4203
fCMR_Siemens_198,100,2.6088,2.5208,0.3032,1.2491,0.3128,3.7068
fCMR_Siemens_018,101,0.9996,2.9698,0.2277,2.476,0.2663,6.8607
fCMR_Siemens_113,101,1.803,2.2348,0.0504,9.0951,0.1137,19.6585
fCMR_Siemens_027,101,2.4597,3.0871,0.061,1.8457,0.1615,5.7343
fCMR_Siemens_006,101,2.859,3.3506,0.1986,6.943,0.2727,14.9188
fCMR_Siemens_144,101,2.3685,3.7393,0.181,1.3894,0.2766,4.573
fCMR_Siemens_068,101,3.014,4.0231,0.8072,1.0253,0.8141,6.6027
fCMR_Siemens_198,101,1.443,3.2725,0.2503,1.7204,0.2621,4.7513
fCMR_Siemens_018,102,1.5915,3.4383,0.2116,1.0967,0.7868,3.3193
fCMR_Siemens_113,102,2.1577,1.8674,0.0924,5.9778,0.1248,13.3415
fCMR_Siemens_027,102,2.6998,2.7097,0.3801,4.9525,0.3994,13.0518
fCMR_Siemens_006,102,2.6111,3.2504,0.1383,4.7786,0.1799,10.6792
fCMR_Siemens_144,102,2.8612,2.6661,0.1045,0.3498,0.7484,3.6957
fCMR_Siemens_068,102,2.6574,2.0093,0.4727,2.3611,0.4992,6.5461
fCMR_Siemens_198,102,2.311,2.5127,0.2226,1.617,0.2448,5.1751
fCMR_Siemens_018,103,1.6741,2.4906,0.3369,0.9996,0.3558,3.048
fCMR_Siemens_113,103,3.1146,3.2939,0.0807,1.9234,0.1187,4.9634
fCMR_Siemens_027,103,2.2177,2.2397,0.2205,0.3258,0.2591,2.3793
fCMR_Siemens_006,103,1.0815,3.1037,0.2067,1.4455,1.351,7.7537
fCMR_Siemens_144,103,1.2513,3.075,0.1718,2.2363,0.2592,7.32
fCMR_Siemens_068,103,2.8521,1.983,0.5731,2.3534,0.6025,7.3797
fCMR_Siemens_198,103,3.1304,2.4894,0.2809,0.7478,0.3086,2.7249
fCMR_Siemens_018,104,2.4972,2.9863,0.2359,0.9275,0.2765,3.8938
fCMR_Siemens_113,104,2.6088,2.984,0.0407,7.026,0.1315,15.16
fCMR_Siemens_027,104,1.4745,2.1658,0.145,0.3472,0.1903,1.7349
fCMR_Siemens_006,104,2.7416,2.1913,0.21,5.0816,0.2512,12.8645
fCMR_Siemens_144,104,2.1076,0.7842,0.2746,1.2474,0.7973,4.3572
fCMR_Siemens_068,104,3.0912,1.6244,0.9886,1.6861,0.9958,5.6737
fCMR_Siemens_198,104,2.1187,1.5827,0.138,1.4298,0.1485,4.1232
fCMR_Siemens_018,105,1.6407,2.8038,0.2776,0.7888,0.2869,2.5359
fCMR_Siemens_113,105,2.053,2.1649,0.1011,8.1718,0.1589,17.346
fCMR_Siemens_027,105,2.8489,2.7356,0.351,2.6988,0.3836,7.7264
fCMR_Siemens_006,105,2.0996,1.7699,0.1453,4.7739,0.219,12.5057
fCMR_Siemens_144,105,2.4554,2.6457,0.2982,0.6398,0.3518,6.3486
fCMR_Siemens_068,105,2.4717,3.0511,0.7371,0.4948,0.7475,2.4936
fCMR_Siemens_198,105,1.6577,2.4499,0.165,0.9499,0.1881,3.0848
fCMR_Siemens_018,106,2.7451,1.5482,0.2794,1.4017,0.3049,3.6642
fCMR_Siemens_113,106,1.3292,2.7695,0.0598,5.3481,0.1208,12.37
fCMR_Siemens_027,106,3.0187,3.7176,0.2008,1.0798,0.2858,3.3138
fCMR_Siemens_006,106,2.5806,3.1687,0.4357,2.7275,0.4554,8.1672
fCMR_Siemens_144,106,2.644,2.9995,0.1072,3.1567,0.7197,10.2627
fCMR_Siemens_068,106,3.1105,1.6053,0.364,10.7058,0.468,24.303
fCMR_Siemens_198,106,1.9453,2.515,0.117,2.4388,0.171,5.8154
fCMR_Siemens_018,107,2.7016,2.504,0.3518,0.7907,0.3555,2.2818
fCMR_Siemens_113,107,3.0865,2.8597,0.1191,4.777,0.145,10.9346
fCMR_Siemens_027,107,1.2964,2.8783,0.0991,3.6903,0.1478,10.007
fCMR_Siemens_006,107,0.5339,2.9809,0.358,0.9593,0.899,8.3379
fCMR_Siemens_144,107,2.9537,0.83,0.153,0.7024,0.2404,2.8853
fCMR_Siemens_068,107,1.7761,2.6846,0.6572,1.218,0.665,5.0771
fCMR_Siemens_198,107,2.2221,2.4817,0.2568,2.7593,0.2729,6.2564
fCMR_Siemens_018,108,1.6232,1.5791,0.5558,2.1787,0.9389,5.9438
fCMR_Siemens_113,108,1.7668,2.487,0.1057,2.1939,0.1619,5.7954
fCMR_Siemens_027,108,2.9986,2.953,0.339,3.0065,0.3746,9.7237
fCMR_Siemens_006,108,2.5512,2.4876,0.208,1.9282,0.8292,6.8136
fCMR_Siemens_144,108,1.7046,3.1745,0.2085,5.6232,0.2341,14.448
fCMR_Siemens_068,108,2.7231,2.1195,0.6905,0.8898,0.7101,4.152
fCMR_Siemens_198,108,2.4319,3.3011,0.1861,1.3057,0.2024,3.0775
fCMR_Siemens_018,109,1.8419,3.2007,0.396,2.4283,0.4518,6.4502
fCMR_Siemens_113,109,1.0937,2.305,0.1069,4.8454,0.1657,11.2471
fCMR_Siemens_027,109,2.9462,3.7605,0.1622,0.9912,0.2326,4.5538
fCMR_Siemens_006,109,2.0995,2.2891,0.158,2.1335,0.1942,5.9454
fCMR_Siemens_144,109,1.7087,3.2634,0.2649,1.8301,0.2788,6.4555
fCMR_Siemens_068,109,2.4927,1.5467,0.5636,2.8947,0.5721,8.8812
fCMR_Siemens_198,109,3.1277,3.3272,0.2121,2.4692,0.2381,5.987
fCMR_Siemens_018,110,2.1073,2.9968,0.2783,1.0478,0.3584,3.8699
fCMR_Siemens_113,110,2.4701,2.4463,0.065,9.2161,0.1074,19.0644
fCMR_Siemens_027,110,2.2583,2.6586,0.1867,2.9962,0.2347,7.0775
fCMR_Siemens_006,110,1.9773,1.5047,0.2469,1.4701,0.4826,4.938
fCMR_Siemens_144,110,2.4574,2.2709,0.1414,1.7997,0.1953,5.0425
fCMR_Siemens_068,110,1.5541,2.577,0.5386,5.0596,0.5817,12.6951
fCMR_Siemens_198,110,3.0147,2.5594,0.2086,2.1578,0.2199,4.818
fCMR_Siemens_018,111,3.0468,1.5707,0.2882,0.9453,0.3113,3.8931
fCMR_Siemens_113,111,1.9499,2.4578,0.0666,6.8119,0.1041,14.864
fCMR_Siemens_027,111,2.7607,2.5529,0.0855,0.2469,0.1601,2.7971
fCMR_Siemens_006,111,2.985,2.0061,0.2949,1.9523,0.8429,8.1552
fCMR_Siemens_144,111,2.4893,1.9816,0.2038,1.4967,0.263,4.7493
fCMR_Siemens_068,111,2.7369,2.0194,0.6596,1.5839,0.6793,7.4728
fCMR_Siemens_198,111,3.0252,2.1907,0.2913,2.8108,0.35,6.9772
fCMR_Siemens_018,112,1.5701,3.6391,0.414,2.4277,0.4229,6.5151
fCMR_Siemens_113,112,2.4136,2.5602,0.0915,7.7613,0.115,15.9917
fCMR_Siemens_027,112,1.8854,0.754,0.3086,2.9458,0.3356,6.7964
fCMR_Siemens_006,112,2.4612,3.1485,0.4085,5.1488,0.4816,12.7117
fCMR_Siemens_144,112,0.6355,2.5107,0.1031,2.0758,0.1473,5.7073
fCMR_Siemens_068,112,1.7146,3.2174,0.7206,0.8433,0.7267,7.0427
fCMR_Siemens_198,112,1.8336,1.6758,0.2675,0.5626,0.2985,2.142
fCMR_Siemens_018,113,2.1298,2.7406,0.4551,1.5601,0.4709,4.1408
fCMR_Siemens_113,113,2.5264,1.6898,0.0733,4.7761,0.1393,10.858
fCMR_Siemens_027,113,2.3243,2.1907,0.0636,0.06,0.2015,2.5918
fCMR_Siemens_006,113,2.127,2.063,0.1297,4.9925,0.2261,12.5967
fCMR_Siemens_144,113,2.6935,2.2291,0.1532,3.1409,0.1941,8.4317
fCMR_Siemens_068,113,2.629,1.527,0.6164,0.7582,0.6659,3.6698
fCMR_Siemens_198,113,2.5516,2.6366,0.1859,0.3466,0.2002,1.9284
fCMR_Siemens_018,114,2.6976,3.0024,0.2553,0.7781,0.3004,2.3547
fCMR_Siemens_113,114,2.6843,1.6313,0.0845,9.4442,0.1362,20.3047
fCMR_Siemens_027,114,2.057,1.3079,0.1718,0.5635,0.2158,4.5494
fCMR_Siemens_006,114,2.0413,2.4096,0.2938,6.5056,0.3298,14.9686
fCMR_Siemens_144,114,2.9611,2.1993,0.1928,2.2972,0.222,6.9338
fCMR_Siemens_068,114,1.8927,2.469,0.8069,0.4974,0.8166,2.1728
fCMR_Siemens_198,114,1.0496,1.4275,0.2845,1.0006,0.2898,5.0965
fCMR_Siemens_018,115,1.3615,2.039,0.5745,1.8948,0.6026,5.4522
fCMR_Siemens_113,115,1.8675,3.5039,0.0566,1.0058,0.0942,3.3052
fCMR_Siemens_027,115,2.7653,3.1621,0.2507,2.9393,0.3018,7.2355
fCMR_Siemens_006,115,3.0321,3.2367,0.2905,4.5257,0.3141,9.7731
fCMR_Siemens_144,115,3.0549,1.5338,0.1243,1.5378,0.1475,5.6465
fCMR_Siemens_068,115,1.642,3.022,0.8596,1.4965,0.8689,5.3239
fCMR_Siemens_198,115,3.1302,2.8072,0.2479,1.4559,0.2579,3.7291
fCMR_Siemens_018,116,2.7896,0.7094,0.1978,0.7161,0.2521,2.5575
fCMR_Siemens_113,116,2.2644,2.3496,0.0935,4.6836,0.1492,10.6571
fCMR_Siemens_027,116,1.7855,2.4313,0.1864,2.2776,0.2519,6.1065
fCMR_Siemens_006,116,1.5512,2.5523,0.2779,3.2847,0.3076,8.9158
fCMR_Siemens_144,116,2.123,3.1319,0.153,1.2678,0.1741,3.9386
fCMR_Siemens_068,116,1.7154,2.3043,0.4853,3.446,0.5472,9.4437
fCMR_Siemens_198,116,2.6296,2.0355,0.185,1.856,0.1914,5.0313
fCMR_Siemens_018,117,2.4291,3.3204,0.1636,2.5304,0.2466,6.1263
fCMR_Siemens_113,117,2.406,0.9549,0.0558,9.2981,0.1125,19.7194
fCMR_Siemens_027,117,2.6236,0.9787,0.1741,1.3237,0.234,3.5754
fCMR_Siemens_006,117,3.0424,2.7689,0.2725,4.8465,0.2817,10.8891
fCMR_Siemens_144,117,2.0091,3.1558,0.2505,2.6279,0.2784,7.1665
fCMR_Siemens_068,117,3.0788,2.7308,0.6099,0.8276,0.6232,3.9668
fCMR_Siemens_198,117,2.733,1.2144,0.3611,3.2343,0.3723,7.2358
fCMR_Siemens_018,118,2.746,1.6293,0.4165,1.3595,0.7839,3.9713
fCMR_Siemens_113,118,1.4794,1.4938,0.0513,6.4926,0.1059,14.3383
fCMR_Siemens_027,118,2.5848,2.8464,0.2997,0.9303,0.3185,2.7751
fCMR_Siemens_006,118,3.0773,2.1365,0.1609,2.4378,0.2454,5.762
fCMR_Siemens_144,118,3.0117,1.691,0.2031,1.7904,0.2214,5.7788
fCMR_Siemens_068,118,2.6647,2.0614,0.6578,6.1026,0.6783,14.9465
fCMR_Siemens_198,118,1.1867,3.2218,0.2717,1.1195,0.3006,2.9077
fCMR_Siemens_018,119,2.7373,2.1158,0.3065,1.607,0.3364,4.5679
fCMR_Siemens_113,119,1.2176,2.6041,0.1424,7.4833,0.1671,16.9716
fCMR_Siemens_027,119,2.2826,1.5781,0.1649,0.9201,0.2514,3.6869
fCMR_Siemens_006,119,2.6246,1.6781,0.1735,7.6996,0.2132,16.3879
fCMR_Siemens_144,119,1.9385,2.9283,0.1801,0.7676,0.1978,2.2186
fCMR_Siemens_068,119,2.0903,2.2793,0.7763,0.6527,0.7921,5.5003
fCMR_Siemens_198,119,2.8427,3.3205,0.225,1.685,0.2355,3.9943
fCMR_Siemens_018,120,2.6494,2.0252,0.3135,1.2264,0.3291,3.0765
fCMR_Siemens_113,120,2.334,2.8259,0.0615,5.1814,0.1342,12.0925
fCMR_Siemens_027,120,2.469,1.4612,0.2509,3.3465,0.2726,7.8112
fCMR_Siemens_006,120,2.0234,2.0681,0.2527,3.873,0.2768,9.4856
fCMR_Siemens_144,120,0.8239,0.9249,0.2196,2.619,0.2359,6.7823
fCMR_Siemens_068,120,2.2415,1.3522,0.75,0.3485,0.7553,1.9902
fCMR_Siemens_198,120,2.1473,1.6818,0.1828,1.2498,0.201,3.384
fCMR_Siemens_018,121,2.0711,0.9269,0.3926,1.7388,0.4294,4.1376
fCMR_Siemens_113,121,0.9778,1.797,0.0342,9.538,0.1167,20.1926
fCMR_Siemens_027,121,3.1222,2.1439,0.1644,3.4883,0.2226,9.4662
fCMR_Siemens_006,121,2.3318,2.7297,0.2951,2.0675,0.3294,6.1498
fCMR_Siemens_144,121,1.9392,3.0823,0.2019,2.6394,0.2344,6.9206
fCMR_Siemens_068,121,1.4573,1.5786,0.8623,0.8278,0.8672,3.2866
fCMR_Siemens_198,121,1.0025,2.0227,0.2873,1.7302,0.2938,5.9076
fCMR_Siemens_018,122,1.8168,2.4388,0.2003,1.3124,0.2394,4.527
fCMR_Siemens_113,122,2.0173,2.0742,0.1664,4.5512,0.1753,9.9559
fCMR_Siemens_027,122,1.1375,3.6846,0.2091,3.4521,0.282,9.9159
fCMR_Siemens_006,122,2.6273,2.4246,0.2048,4.0734,0.2589,10.3338
fCMR_Siemens_144,122,2.7978,2.5249,0.1549,3.1141,0.1723,7.3204
fCMR_Siemens_068,122,2.162,2.2221,0.6845,0.2757,0.6953,1.7102
fCMR_Siemens_198,122,2.5817,1.7047,0.2056,2.0487,0.2248,4.9676
fCMR_Siemens_018,123,2.6461,3.6214,0.4805,2.0543,0.99,5.461
fCMR_Siemens_113,123,2.3472,2.8816,0.233,6.061,0.2549,13.5941
fCMR_Siemens_027,123,1.8454,2.8937,0.2572,1.5274,0.2735,3.8667
fCMR_Siemens_006,123,0.8831,1.439,0.1694,2.1001,0.7142,9.2135
fCMR_Siemens_144,123,2.6908,0.9304,0.2321,3.1226,0.2454,7.9303
fCMR_Siemens_068,123,2.9274,2.2643,0.4195,7.1212,0.4374,15.0948
fCMR_Siemens_198,123,1.7206,2.8392,0.3008,0.5422,0.3232,2.0957
fCMR_Siemens_018,124,1.9474,2.7575,0.2092,1.0685,0.2344,3.0326
fCMR_Siemens_113,124,1.9803,2.3768,0.1117,7.7622,0.1718,17.0254
fCMR_Siemens_027,124,3.0916,2.2015,0.2781,0.3488,0.5079,3.5727
fCMR_Siemens_006,124,1.9016,3.0446,0.3596,2.1746,0.8183,8.8675
fCMR_Siemens_144,124,2.3748,2.6738,0.2684,1.3972,0.2938,5.7711
fCMR_Siemens_068,124,3.1084,3.1474,0.6099,1.1433,0.6178,3.1312
fCMR_Siemens_198,124,2.2774,2.2882,0.1325,0.9489,0.175,2.9802
fCMR_Siemens_018,125,2.4151,1.9819,0.2535,0.4287,0.2776,1.7854
fCMR_Siemens_113,125,2.019,3.1877,0.0688,4.0546,0.1296,9.3057
fCMR_Siemens_027,125,2.6689,0.9936,0.2172,0.9667,0.2431,3.0301
fCMR_Siemens_006,125,1.3778,2.4313,0.2503,1.4207,0.8372,8.8348
fCMR_Siemens_144,125,2.3078,2.0053,0.2788,2.2494,0.5043,8.5342
fCMR_Siemens_068,125,2.5604,1.7802,0.5649,1.6931,0.5683,5.323
fCMR_Siemens_198,125,2.158,3.1063,0.2459,1.8816,0.2551,4.6433
fCMR_Siemens_018,126,0.7979,3.3094,0.407,1.5668,0.4569,5.2459
fCMR_Siemens_113,126,1.115,0.702,0.0697,5.345,0.1184,12.5636
fCMR_Siemens_027,126,1.5771,2.0015,0.1845,0.9401,0.2438,4.1935
fCMR_Siemens_006,126,3.0614,3.4566,0.5333,3.582,1.4345,11.1027
fCMR_Siemens_144,126,2.3075,2.0732,0.0629,1.2695,0.0958,3.949
fCMR_Siemens_068,126,2.8899,1.2339,0.4284,2.1162,0.4317,6.1291
fCMR_Siemens_198,126,1.3954,0.9167,0.2495,1.1248,0.2668,2.8737
fCMR_Siemens_018,127,1.6645,2.56,0.4068,1.8906,0.4123,5.4439
fCMR_Siemens_113,127,2.7936,0.8205,0.0311,7.4619,0.1273,16.033
fCMR_Siemens_027,127,2.2715,3.1124,0.1453,0.1602,0.2362,3.4583
fCMR_Siemens_006,127,1.4804,1.5403,0.3092,1.7886,0.8551,9.8302
fCMR_Siemens_144,127,0.9875,2.0645,0.1859,0.2972,0.2262,4.7081
fCMR_Siemens_068,127,2.9928,3.0392,0.2409,7.3806,0.3399,18.0657
fCMR_Siemens_198,127,2.481,1.0316,0.3526,1.6692,0.3643,4.377
fCMR_Siemens_018,128,1.43,2.3452,0.2062,1.1814,0.2492,3.5097
fCMR_Siemens_113,128,2.1382,2.2396,0.0975,10.4784,0.1186,21.855
fCMR_Siemens_027,128,2.8644,2.3638,0.4078,4.3766,0.4485,10.246
fCMR_Siemens_006,128,3.0846,2.9299,0.5757,1.6878,0.7631,5.9516
fCMR_Siemens_144,128,2.2444,3.0643,0.1541,2.104,0.277,6.0542
fCMR_Siemens_068,128,0.3693,2.6249,0.2462,5.1344,0.791,16.3199
fCMR_Siemens_198,128,2.4765,1.9754,0.1973,1.7732,0.2356,4.201
fCMR_Siemens_018,129,1.7309,1.9705,0.5389,2.4026,0.544,6.4204
fCMR_Siemens_113,129,2.4172,1.3464,0.0411,6.3375,0.0856,13.85
fCMR_Siemens_027,129,2.8621,2.5788,0.2802,4.28,0.3292,10.7385
fCMR_Siemens_006,129,2.4053,2.0056,0.2352,3.3684,0.3208,10.012
fCMR_Siemens_144,129,1.3064,2.848,0.1616,2.8834,0.221,7.2536
fCMR_Siemens_068,129,1.2745,3.5641,0.5024,6.1079,0.5288,15.3645
fCMR_Siemens_198,129,2.5606,1.544,0.2234,1.8818,0.2352,4.7003
fCMR_Siemens_018,130,2.1733,2.5846,0.4183,1.6463,0.4258,5.1619
fCMR_Siemens_113,130,2.9269,2.5579,0.0676,11.4443,0.1079,23.7638
fCMR_Siemens_027,130,2.8951,3.1926,0.1034,1.1437,0.1704,3.6606
fCMR_Siemens_006,130,2.6792,2.6826,0.1935,3.4475,0.3412,10.5964
fCMR_Siemens_144,130,2.2876,3.0383,0.0858,0.8768,0.2034,4.0215
fCMR_Siemens_068,130,1.2093,3.0102,0.3648,0.9213,0.3833,4.6277
fCMR_Siemens_198,130,2.7783,2.5213,0.1815,1.8368,0.1925,4.3898
fCMR_Siemens_018,131,2.1721,2.4929,0.2706,2.4798,0.3084,6.9166
fCMR_Siemens_113,131,2.1221,1.4996,0.0882,6.0771,0.1277,13.2222
fCMR_Siemens_027,131,2.7686,1.0438,0.2149,4.1681,0.325,10.4122
fCMR_Siemens_006,131,2.0369,2.2745,0.1719,2.6151,0.239,7.0945
fCMR_Siemens_144,131,1.9484,2.0117,0.3081,1.7811,0.3126,6.3559
fCMR_Siemens_068,131,2.5977,2.4248,0.7052,3.3228,1.167,9.1343
fCMR_Siemens_198,131,1.7331,1.8979,0.2187,0.329,0.2434,1.8284
fCMR_Siemens_018,132,1.3157,2.449,0.4729,0.9042,0.4826,2.9977
fCMR_Siemens_113,132,3.0353,1.2398,0.0485,8.739,0.1151,18.3921
fCMR_Siemens_027,132,2.7805,2.2595,0.1655,0.7973,0.2026,4.726
fCMR_Siemens_006,132,2.0966,2.8267,0.2078,2.3199,0.2583,6.6676
fCMR_Siemens_144,132,2.5166,2.1172,0.0553,1.6513,0.1892,4.7722
fCMR_Siemens_068,132,2.7731,2.4924,0.5914,2.4543,0.6031,6.8107
fCMR_Siemens_198,132,2.1612,2.1154,0.2101,1.0345,0.2476,3.0018
fCMR_Siemens_018,133,2.3924,1.4611,0.4981,2.1644,0.5141,5.5179
fCMR_Siemens_113,133,2.9962,0.8782,0.0265,6.7985,0.1389,15.8139
fCMR_Siemens_027,133,3.0556,1.7184,0.2154,1.592,0.2699,5.6236
fCMR_Siemens_006,133,2.0665,2.6096,0.2334,4.9783,0.2546,12.1031
fCMR_Siemens_144,133,2.9754,2.5681,0.1439,3.1816,0.2787,7.5736
fCMR_Siemens_068,133,2.3865,2.8202,0.6403,2.3031,0.657,7.8324
fCMR_Siemens_198,133,2.583,2.9449,0.2174,1.2845,0.2429,4.4637
fCMR_Siemens_018,134,2.4409,0.5032,0.1566,0.8191,0.2416,2.6984
fCMR_Siemens_113,134,1.754,2.1264,0.0293,8.2784,0.0859,17.854
fCMR_Siemens_027,134,2.3137,2.5544,0.073,1.1072,0.254,7.6536
fCMR_Siemens_006,134,2.325,3.6498,0.4363,2.0601,0.5382,11.2486
fCMR_Siemens_144,134,2.8556,2.7522,0.1503,2.6578,0.2373,7.348
fCMR_Siemens_068,134,1.4331,2.4576,0.6688,1.2141,0.676,4.4561
fCMR_Siemens_198,134,1.6647,2.4513,0.1785,1.6137,0.1993,4.0398
fCMR_Siemens_018,135,3.0744,2.963,0.3858,2.3617,0.4055,7.6989
fCMR_Siemens_113,135,1.1827,3.254,0.0617,7.7385,0.127,16.8288
fCMR_Siemens_027,135,1.9601,2.2331,0.2214,1.6884,0.2702,5.4094
fCMR_Siemens_006,135,2.5115,3.1668,0.2433,5.0753,0.2615,10.725
fCMR_Siemens_144,135,1.7081,0.7686,0.1797,0.9031,0.3013,3.3576
fCMR_Siemens_068,135,2.5512,1.531,0.6433,4.384,0.6549,10.6482
fCMR_Siemens_198,135,2.1319,2.2414,0.2417,2.57,0.2522,5.9742
fCMR_Siemens_018,136,1.823,2.2839,0.5518,3.0379,0.5621,6.9271
fCMR_Siemens_113,136,2.8524,2.7877,0.1895,15.8363,0.2225,34.7056
fCMR_Siemens_027,136,2.6387,2.5817,0.0842,0.5848,0.1696,4.2349
fCMR_Siemens_006,136,3.0909,2.5307,0.2717,4.2899,0.3965,11.1992
fCMR_Siemens_144,136,2.5503,2.7353,0.1822,1.006,0.2272,3.4096
fCMR_Siemens_068,136,1.5714,2.4757,0.6178,1.9984,0.6736,5.2162
fCMR_Siemens_198,136,2.3819,3.0542,0.2532,0.0528,0.2762,1.0366
fCMR_Siemens_018,137,2.641,2.5008,0.2699,2.4308,0.2873,5.344
fCMR_Siemens_113,137,1.3049,2.8021,0.0341,11.0305,0.0862,23.3098
