subject_id,step,angle,translation,GD_EP,CD_EP,GD_IP,CD_IP
fCMR_Philips_114,13,1.9991,2.0996,0.2752,1.7935,0.293,4.0356
fCMR_Philips_065,13,0.9794,3.5949,0.0642,0.5398,0.1659,2.1661
fCMR_Philips_132,13,2.8451,3.2763,0.2606,2.5838,0.2776,5.4448
fCMR_Philips_031,13,1.8275,2.1036,0.1841,1.9633,0.2139,4.7668
fCMR_Philips_104,13,1.7933,1.8137,0.1729,2.1792,0.2791,5.7878
fCMR_Philips_094,13,2.4258,2.8762,0.0985,1.265,0.153,2.7276
fCMR_Philips_136,13,1.7275,1.9008,0.1028,0.4813,0.1691,1.7504
fCMR_Philips_087,13,1.7687,2.7078,0.5135,2.1486,0.5197,4.7676
fCMR_Philips_003,13,3.0574,2.0044,0.1405,1.3187,0.1732,3.1821
fCMR_Philips_047,13,2.6144,3.0524,0.2449,3.6555,0.3085,10.3623
fCMR_Philips_057,13,2.7747,2.9518,0.316,1.3186,0.3213,2.8999
fCMR_Philips_097,13,2.5366,3.1238,0.4915,0.0661,0.5083,0.9702
fCMR_Philips_070,13,2.1055,2.9712,0.3409,1.407,0.3716,3.3942
fCMR_Philips_068,13,2.2743,3.8973,0.1979,1.1334,0.2271,2.6544
fCMR_Philips_117,14,3.0802,3.0268,0.2397,0.2347,0.2668,1.1684
fCMR_Philips_002,14,1.6238,1.2684,0.2353,1.5247,0.2467,3.8118
fCMR_Philips_052,14,2.1522,2.9904,0.3079,0.0133,0.3244,0.5393
fCMR_Philips_123,14,2.3391,2.3146,0.2252,0.2091,0.2429,1.1077
fCMR_Philips_079,14,3.0659,1.6951,0.2,0.8381,0.2498,2.744
fCMR_Philips_041,14,2.9379,3.2504,0.0643,1.008,0.1859,2.6563
fCMR_Philips_090,14,3.0427,1.259,0.1612,2.8718,0.1794,6.1469
fCMR_Philips_114,14,2.0591,2.1164,0.3013,1.2829,0.3574,3.4491
fCMR_Philips_065,14,2.8876,3.0975,0.0327,0.5247,0.115,2.0188
fCMR_Philips_132,14,1.9143,1.6371,0.2066,5.777,0.2168,11.8769
fCMR_Philips_031,14,3.0643,2.4084,0.1953,1.9306,0.2116,5.0169
fCMR_Philips_104,14,2.7073,1.3698,0.1679,1.6146,0.2303,3.6953
fCMR_Philips_094,14,0.8531,1.9193,0.1309,1.4022,0.1634,3.4052
fCMR_Philips_136,14,2.4294,2.4157,0.0869,0.6465,0.1295,1.6155
fCMR_Philips_087,14,1.765,2.0651,0.3772,3.3168,0.3828,7.2149
fCMR_Philips_003,14,1.871,3.288,0.2117,1.0532,0.2238,2.3995
fCMR_Philips_047,14,2.5158,3.0914,0.3799,2.6566,0.4052,6.9555
fCMR_Philips_057,14,2.696,1.7515,0.2882,1.1156,0.3018,2.4217
fCMR_Philips_097,14,1.8818,1.3882,0.4385,0.5412,0.4494,1.689
fCMR_Philips_070,14,3.0189,2.6191,0.3344,1.6946,0.351,4.3916
fCMR_Philips_068,14,2.6007,1.6257,0.2215,0.6674,0.2348,2.0213
fCMR_Philips_117,15,2.9295,2.0472,0.2489,0.3228,0.2805,1.0281
fCMR_Philips_002,15,2.8438,2.9065,0.1782,0.8159,0.1947,2.4587
fCMR_Philips_052,15,2.37,2.4447,0.1528,1.7948,0.1889,4.0039
fCMR_Philips_123,15,2.9264,3.3548,0.1064,0.7525,0.1633,1.9611
fCMR_Philips_079,15,0.9751,3.172,0.169,0.3798,0.198,1.0991
fCMR_Philips_041,15,2.8523,2.0041,0.0604,1.0698,0.1858,2.758
fCMR_Philips_090,15,2.8915,3.4231,0.1074,1.1475,0.1634,2.7433
fCMR_Philips_114,15,1.8111,2.6683,0.1828,2.0626,0.2319,5.0046
fCMR_Philips_065,15,1.8857,2.1506,0.1271,1.5195,0.1503,3.7304
fCMR_Philips_132,15,2.1297,2.4271,0.3221,4.3509,0.3283,8.8699
