subject_id,step,angle,translation,GD_EP,CD_EP,GD_IP,CD_IP
fCMR_Siemens_113,91,2.4812,3.2613,0.1018,5.2193,0.1678,12.1497
fCMR_Siemens_027,91,2.3036,2.6004,0.3463,4.1604,0.3754,12.7113
fCMR_Siemens_006,91,2.8245,0.6826,0.4934,1.2852,0.6727,6.1314
fCMR_Siemens_144,91,1.4851,2.336,0.1553,2.5532,0.1815,6.2966
fCMR_Siemens_068,91,2.6909,3.1659,0.8712,7.9482,1.2742,23.7764
fCMR_Siemens_198,91,3.1374,2.4757,0.3004,0.686,0.3653,4.0622
fCMR_Siemens_018,92,2.0658,3.5908,2.7061,6.943,2.552,23.6563
fCMR_Siemens_113,92,3.0769,3.2355,0.1399,4.149,0.2329,10.8118
fCMR_Siemens_027,92,2.3619,2.9654,0.222,1.3998,0.3206,6.5745
fCMR_Siemens_006,92,2.3058,1.6474,0.3416,1.7004,0.3728,5.3701
fCMR_Siemens_144,92,2.5815,2.5908,0.5737,1.2554,1.3547,7.7566
fCMR_Siemens_068,92,2.6556,1.6376,0.9682,3.3774,1.0001,13.5734
fCMR_Siemens_198,92,2.3785,1.3706,0.1596,0.8304,0.2041,3.675
fCMR_Siemens_018,93,2.3527,1.9106,2.2686,26.1418,2.3306,56.7829
fCMR_Siemens_113,93,3.1145,3.2993,0.1182,4.9753,0.1523,13.336
fCMR_Siemens_027,93,1.562,0.8783,0.2136,0.2364,0.2426,2.8522
fCMR_Siemens_006,93,1.6731,1.262,0.884,1.9315,1.1613,10.1206
fCMR_Siemens_144,93,3.1415,2.0339,0.3214,2.5537,0.4194,9.909
fCMR_Siemens_068,93,0.5241,1.4088,0.7563,1.325,1.1956,7.5614
fCMR_Siemens_198,93,2.1089,3.7242,0.3045,0.3308,0.3276,2.3041
fCMR_Siemens_018,94,3.0259,2.8961,1.2862,6.4541,1.7852,17.9565
fCMR_Siemens_113,94,3.0906,2.2489,0.2161,4.8699,0.227,11.0374
fCMR_Siemens_027,94,1.4033,1.6689,0.387,3.2676,0.8375,13.1293
fCMR_Siemens_006,94,1.2864,3.0346,0.5189,1.1594,0.9532,7.4412
fCMR_Siemens_144,94,3.1231,2.7453,0.2916,0.4463,0.8443,7.8479
fCMR_Siemens_068,94,1.9792,2.8992,0.9165,0.7947,1.1083,12.1817
fCMR_Siemens_198,94,2.7402,2.1115,0.287,2.4913,0.3151,6.6118
fCMR_Siemens_018,95,2.4508,2.1,1.0698,4.9243,1.3637,27.7731
fCMR_Siemens_113,95,1.0719,3.1561,0.0865,8.6187,0.1526,19.5131
fCMR_Siemens_027,95,1.233,2.1178,0.2716,2.1746,0.295,6.8116
fCMR_Siemens_006,95,2.2248,2.3159,0.2472,4.2489,0.2796,11.2256
fCMR_Siemens_144,95,2.5362,1.777,0.2044,2.523,0.2524,6.0346
fCMR_Siemens_068,95,2.4957,2.5359,0.9518,1.1351,0.9673,5.0037
fCMR_Siemens_198,95,2.3542,3.3592,0.2098,1.3146,0.2556,4.521
fCMR_Siemens_018,96,2.6773,2.7429,2.1507,22.9423,2.3331,51.6536
fCMR_Siemens_113,96,2.5924,2.8482,0.104,5.265,0.1932,12.3304
fCMR_Siemens_027,96,1.6657,3.3789,0.2081,0.6568,0.3495,4.8134
fCMR_Siemens_006,96,1.5576,2.5828,0.2778,1.1231,0.3465,3.3917
fCMR_Siemens_144,96,1.8477,3.8376,0.1706,2.6906,0.2289,6.8583
fCMR_Siemens_068,96,2.5631,1.7531,0.6973,4.0605,1.1622,10.0112
fCMR_Siemens_198,96,2.5863,2.3995,0.1749,1.1859,0.2155,3.1885
fCMR_Siemens_018,97,1.6313,3.0585,2.0015,10.8315,2.0458,26.0106
fCMR_Siemens_113,97,1.4066,1.9243,0.1201,3.0572,0.1623,8.4329
fCMR_Siemens_027,97,1.6182,2.5674,0.2007,0.4051,0.2992,3.0502
fCMR_Siemens_006,97,2.7641,1.9977,1.2736,1.1615,1.5479,9.1468
fCMR_Siemens_144,97,3.1145,2.3254,0.3197,1.7052,0.3409,4.7314
fCMR_Siemens_068,97,2.1767,2.686,0.6306,4.5634,1.5607,13.6393
fCMR_Siemens_198,97,2.279,1.9578,0.251,1.5284,0.2643,5.9104
fCMR_Siemens_018,98,2.8951,1.9892,1.6655,13.81,1.8399,32.4837
fCMR_Siemens_113,98,2.4676,2.1969,0.071,5.8183,0.2681,14.843
fCMR_Siemens_027,98,2.039,3.0348,0.1352,2.4894,0.2229,7.0797
fCMR_Siemens_006,98,2.2755,2.7784,0.2729,2.3619,0.3295,7.4712
fCMR_Siemens_144,98,1.4692,1.1606,0.1518,3.5409,0.1837,8.553
fCMR_Siemens_068,98,1.7826,2.8893,0.3241,7.4134,0.8633,20.212
fCMR_Siemens_198,98,3.0681,2.3782,0.2409,1.2235,0.3212,4.397
fCMR_Siemens_018,99,2.1504,2.339,1.7936,6.9466,1.9141,19.9222
fCMR_Siemens_113,99,2.1068,2.8501,0.1448,6.5676,0.2551,15.3142
fCMR_Siemens_027,99,3.1007,2.3096,0.2496,0.7654,0.2648,4.1069
fCMR_Siemens_006,99,3.109,2.5588,0.3307,3.4798,0.3562,9.5794
fCMR_Siemens_144,99,2.6221,2.5388,0.6505,0.753,1.0369,6.1886
fCMR_Siemens_068,99,2.9497,1.9095,0.752,1.9538,1.5494,8.2373
fCMR_Siemens_198,99,1.8966,2.6639,0.2333,1.5725,0.2466,5.1882
fCMR_Siemens_018,100,1.7819,3.6606,1.901,14.6589,2.1602,43.1625
fCMR_Siemens_113,100,2.5659,2.4313,0.0654,7.4167,0.219,18.2808
fCMR_Siemens_027,100,2.8596,2.9796,0.1441,2.7911,0.2016,7.0846
fCMR_Siemens_006,100,2.8209,2.4977,1.0253,0.2783,1.2434,8.1418
fCMR_Siemens_144,100,2.1683,0.8625,0.162,2.15,0.2914,7.0953
fCMR_Siemens_068,100,2.5236,3.3471,1.1091,1.7618,1.2927,7.7932
fCMR_Siemens_198,100,2.6088,2.5208,0.3018,2.8134,0.3195,7.2755
fCMR_Siemens_018,101,0.9996,2.9698,1.8919,13.0568,1.9233,33.0989
fCMR_Siemens_113,101,1.803,2.2348,0.0701,5.7626,0.1321,13.8517
fCMR_Siemens_027,101,2.4597,3.0871,0.1118,0.538,0.1661,3.9359
fCMR_Siemens_006,101,2.859,3.3506,0.5422,3.0596,0.6074,8.1056
fCMR_Siemens_144,101,2.3685,3.7393,0.2454,0.2192,0.8851,4.4498
fCMR_Siemens_068,101,3.014,4.0231,1.0997,0.7062,1.1034,3.4039
fCMR_Siemens_198,101,1.443,3.2725,0.1859,0.705,0.2278,3.7246
fCMR_Siemens_018,102,1.5915,3.4383,1.4991,11.7103,1.5131,27.7094
fCMR_Siemens_113,102,2.1577,1.8674,0.0845,4.7837,0.1722,12.3052
fCMR_Siemens_027,102,2.6998,2.7097,0.1006,1.3981,0.2101,4.0594
fCMR_Siemens_006,102,2.6111,3.2504,0.2267,2.2199,0.2453,5.7518
fCMR_Siemens_144,102,2.8612,2.6661,0.1842,2.3756,0.2051,5.9863
fCMR_Siemens_068,102,2.6574,2.0093,1.0763,3.1305,1.2705,12.7432
fCMR_Siemens_198,102,2.311,2.5127,0.3206,2.9402,0.3353,6.6563
fCMR_Siemens_018,103,1.6741,2.4906,1.5415,9.9701,1.5577,22.2867
fCMR_Siemens_113,103,3.1146,3.2939,0.2519,2.2095,0.2733,5.4067
fCMR_Siemens_027,103,2.2177,2.2397,0.1713,1.2985,0.2476,4.8337
fCMR_Siemens_006,103,1.0815,3.1037,0.7394,1.1469,0.8444,5.51
fCMR_Siemens_144,103,1.2513,3.075,0.2727,3.0754,0.3276,7.7624
fCMR_Siemens_068,103,2.8521,1.983,1.0112,1.795,1.4292,6.4007
fCMR_Siemens_198,103,3.1304,2.4894,0.2966,2.9476,0.3227,7.164
fCMR_Siemens_018,104,2.4972,2.9863,2.1177,18.0442,2.1369,40.6032
fCMR_Siemens_113,104,2.6088,2.984,0.2066,3.8527,0.2699,10.8807
fCMR_Siemens_027,104,1.4745,2.1658,0.1237,0.8594,0.2206,3.9306
fCMR_Siemens_006,104,2.7416,2.1913,0.4114,2.32,0.8791,11.1284
fCMR_Siemens_144,104,2.1076,0.7842,0.1716,1.7213,0.2454,3.7852
fCMR_Siemens_068,104,3.0912,1.6244,1.276,4.9827,1.571,11.4704
fCMR_Siemens_198,104,2.1187,1.5827,0.2766,2.3073,0.29,6.8258
fCMR_Siemens_018,105,1.6407,2.8038,1.6847,11.8581,1.8653,30.7692
fCMR_Siemens_113,105,2.053,2.1649,0.1141,7.7267,0.1714,17.2554
fCMR_Siemens_027,105,2.8489,2.7356,0.305,0.6969,0.3249,2.8804
fCMR_Siemens_006,105,2.0996,1.7699,0.1883,1.9644,0.2662,6.0965
fCMR_Siemens_144,105,2.4554,2.6457,0.1337,1.569,0.1996,5.8749
fCMR_Siemens_068,105,2.4717,3.0511,0.524,1.5277,1.4388,6.7324
fCMR_Siemens_198,105,1.6577,2.4499,0.2265,0.189,0.2575,1.733
fCMR_Siemens_018,106,2.7451,1.5482,1.4969,16.2624,1.693,35.5529
fCMR_Siemens_113,106,1.3292,2.7695,0.1025,7.639,0.2986,19.6801
fCMR_Siemens_027,106,3.0187,3.7176,0.2943,0.6171,0.35,2.8526
fCMR_Siemens_006,106,2.5806,3.1687,0.7005,1.8639,1.208,6.7004
fCMR_Siemens_144,106,2.644,2.9995,0.306,2.2104,0.3377,5.3018
fCMR_Siemens_068,106,3.1105,1.6053,0.7102,9.9933,1.6309,25.9346
fCMR_Siemens_198,106,1.9453,2.515,0.165,3.8748,0.188,8.7618
fCMR_Siemens_018,107,2.7016,2.504,1.8381,17.513,1.9982,38.0814
fCMR_Siemens_113,107,3.0865,2.8597,0.1097,6.7712,0.142,15.1559
fCMR_Siemens_027,107,1.2964,2.8783,0.1633,2.428,0.2501,6.1319
fCMR_Siemens_006,107,0.5339,2.9809,0.1793,3.353,0.3171,10.7135
fCMR_Siemens_144,107,2.9537,0.83,0.1991,0.4138,0.818,4.9212
fCMR_Siemens_068,107,1.7761,2.6846,2.3283,3.8656,2.0431,16.3775
fCMR_Siemens_198,107,2.2221,2.4817,0.2902,2.295,0.3019,6.5381
fCMR_Siemens_018,108,1.6232,1.5791,2.2691,15.3561,2.1384,34.7837
fCMR_Siemens_113,108,1.7668,2.487,0.0885,11.1358,0.2374,27.1837
fCMR_Siemens_027,108,2.9986,2.953,0.1259,1.8885,0.2306,5.788
fCMR_Siemens_006,108,2.5512,2.4876,1.43,1.4994,1.5572,9.9472
fCMR_Siemens_144,108,1.7046,3.1745,0.1916,2.3831,0.2152,8.2915
fCMR_Siemens_068,108,2.7231,2.1195,0.9696,0.6415,1.3131,4.5218
fCMR_Siemens_198,108,2.4319,3.3011,0.2608,0.1892,0.3164,3.4495
fCMR_Siemens_018,109,1.8419,3.2007,1.147,6.2196,1.7502,26.2376
fCMR_Siemens_113,109,1.0937,2.305,0.1426,5.0394,0.181,13.4136
fCMR_Siemens_027,109,2.9462,3.7605,0.2396,1.9807,0.2586,6.9064
fCMR_Siemens_006,109,2.0995,2.2891,0.1788,2.3637,0.1903,6.8411
fCMR_Siemens_144,109,1.7087,3.2634,0.2742,3.9332,0.3061,8.6503
fCMR_Siemens_068,109,2.4927,1.5467,0.4644,4.64,1.1346,13.3726
fCMR_Siemens_198,109,3.1277,3.3272,0.2195,1.6026,0.2319,5.1132
fCMR_Siemens_018,110,2.1073,2.9968,1.8645,19.1232,1.8956,44.2039
fCMR_Siemens_113,110,2.4701,2.4463,0.1887,7.2956,0.2272,16.35
fCMR_Siemens_027,110,2.2583,2.6586,0.2903,2.2928,0.314,5.448
fCMR_Siemens_006,110,1.9773,1.5047,0.2383,2.2121,0.2691,5.6113
fCMR_Siemens_144,110,2.4574,2.2709,0.4986,0.6909,1.4317,8.5462
fCMR_Siemens_068,110,1.5541,2.577,1.1877,5.1313,1.6626,16.5449
fCMR_Siemens_198,110,3.0147,2.5594,0.3128,3.4031,0.3488,8.9036
fCMR_Siemens_018,111,3.0468,1.5707,1.2723,11.5986,1.3104,33.9634
fCMR_Siemens_113,111,1.9499,2.4578,0.0832,12.0871,0.3015,28.5297
fCMR_Siemens_027,111,2.7607,2.5529,0.149,2.082,0.217,6.1531
fCMR_Siemens_006,111,2.985,2.0061,0.2413,1.6956,0.2708,4.6461
fCMR_Siemens_144,111,2.4893,1.9816,0.3263,2.3018,0.3639,5.2133
fCMR_Siemens_068,111,2.7369,2.0194,0.8442,2.4008,0.8612,7.0712
fCMR_Siemens_198,111,3.0252,2.1907,0.2122,0.7301,0.2317,4.3338
fCMR_Siemens_018,112,1.5701,3.6391,1.3152,5.7029,1.3985,19.1402
fCMR_Siemens_113,112,2.4136,2.5602,0.0702,4.2798,0.1673,9.8368
fCMR_Siemens_027,112,1.8854,0.754,0.2712,0.5188,0.3252,3.3398
fCMR_Siemens_006,112,2.4612,3.1485,2.5492,3.688,1.98,10.5682
fCMR_Siemens_144,112,0.6355,2.5107,0.2,2.2257,0.2781,5.9357
fCMR_Siemens_068,112,1.7146,3.2174,0.7861,1.4694,0.8329,7.0053
fCMR_Siemens_198,112,1.8336,1.6758,0.2456,0.4177,0.2914,3.0544
fCMR_Siemens_018,113,2.1298,2.7406,1.9152,17.2378,1.937,36.671
fCMR_Siemens_113,113,2.5264,1.6898,0.1131,7.2268,0.2309,15.8857
fCMR_Siemens_027,113,2.3243,2.1907,0.0443,0.6567,0.1956,4.3127
fCMR_Siemens_006,113,2.127,2.063,0.3233,1.3998,0.7997,7.0918
fCMR_Siemens_144,113,2.6935,2.2291,0.2007,2.2206,0.2598,5.9236
fCMR_Siemens_068,113,2.629,1.527,0.9222,2.8216,1.3951,9.3352
fCMR_Siemens_198,113,2.5516,2.6366,0.2445,0.6166,0.2738,3.8733
fCMR_Siemens_018,114,2.6976,3.0024,1.7336,15.7159,1.8683,35.7019
fCMR_Siemens_113,114,2.6843,1.6313,0.0973,5.1638,0.1299,11.5794
fCMR_Siemens_027,114,2.057,1.3079,0.1683,1.2512,0.3344,5.4607
fCMR_Siemens_006,114,2.0413,2.4096,0.2826,6.2889,0.3424,13.486
fCMR_Siemens_144,114,2.9611,2.1993,0.1344,1.4554,0.2048,4.6541
fCMR_Siemens_068,114,1.8927,2.469,1.0472,2.9964,1.0521,9.8365
fCMR_Siemens_198,114,1.0496,1.4275,0.3017,1.3871,0.3232,6.3566
fCMR_Siemens_018,115,1.3615,2.039,1.4987,7.0544,1.8902,17.5447
fCMR_Siemens_113,115,1.8675,3.5039,0.2109,6.5965,0.2412,14.9781
fCMR_Siemens_027,115,2.7653,3.1621,0.1585,5.2375,0.3374,14.0026
fCMR_Siemens_006,115,3.0321,3.2367,0.2925,5.4123,0.3058,12.4148
fCMR_Siemens_144,115,3.0549,1.5338,0.3603,1.3017,0.862,8.932
fCMR_Siemens_068,115,1.642,3.022,1.1785,3.0541,1.4812,12.5318
fCMR_Siemens_198,115,3.1302,2.8072,0.2798,1.0065,0.323,3.6705
fCMR_Siemens_018,116,2.7896,0.7094,1.2241,13.6924,1.3531,32.717
fCMR_Siemens_113,116,2.2644,2.3496,0.124,6.818,0.3001,15.9582
fCMR_Siemens_027,116,1.7855,2.4313,0.2159,1.2046,0.2426,3.1756
fCMR_Siemens_006,116,1.5512,2.5523,0.6273,1.7038,1.4215,10.9194
fCMR_Siemens_144,116,2.123,3.1319,0.2082,1.2675,0.2758,4.1806
fCMR_Siemens_068,116,1.7154,2.3043,0.7717,1.6113,1.4774,6.3948
fCMR_Siemens_198,116,2.6296,2.0355,0.2506,1.5207,0.3017,4.6641
fCMR_Siemens_018,117,2.4291,3.3204,0.2857,9.5005,1.3517,39.8605
fCMR_Siemens_113,117,2.406,0.9549,0.0745,10.4122,0.1735,22.3699
fCMR_Siemens_027,117,2.6236,0.9787,0.2349,0.9215,0.3083,4.2236
fCMR_Siemens_006,117,3.0424,2.7689,0.2228,2.8157,0.2343,7.4135
fCMR_Siemens_144,117,2.0091,3.1558,0.2542,2.586,0.2656,7.7322
fCMR_Siemens_068,117,3.0788,2.7308,2.9406,4.545,2.1344,18.7182
fCMR_Siemens_198,117,2.733,1.2144,0.4153,4.6504,0.4254,12.2901
fCMR_Siemens_018,118,2.746,1.6293,1.841,16.309,2.0609,35.0981
fCMR_Siemens_113,118,1.4794,1.4938,0.1535,6.9049,0.1622,17.0378
fCMR_Siemens_027,118,2.5848,2.8464,0.2153,2.6168,0.3343,9.2644
fCMR_Siemens_006,118,3.0773,2.1365,0.236,1.7217,0.328,5.1151
fCMR_Siemens_144,118,3.0117,1.691,0.0861,0.5793,0.7215,7.1892
fCMR_Siemens_068,118,2.6647,2.0614,0.9333,3.2126,0.9634,11.4458
fCMR_Siemens_198,118,1.1867,3.2218,0.2496,2.1203,0.2942,6.3615
fCMR_Siemens_018,119,2.7373,2.1158,2.0517,13.8193,2.0842,34.5195
fCMR_Siemens_113,119,1.2176,2.6041,0.1296,10.4732,0.1944,23.2929
fCMR_Siemens_027,119,2.2826,1.5781,0.1543,0.0142,0.1878,2.1513
fCMR_Siemens_006,119,2.6246,1.6781,0.421,4.382,0.4603,14.5471
fCMR_Siemens_144,119,1.9385,2.9283,2.6001,0.5978,2.0898,8.0977
fCMR_Siemens_068,119,2.0903,2.2793,0.7497,0.701,1.2173,7.0047
fCMR_Siemens_198,119,2.8427,3.3205,0.284,0.5769,0.3124,3.7248
fCMR_Siemens_018,120,2.6494,2.0252,1.7368,8.3187,1.7022,25.7377
fCMR_Siemens_113,120,2.334,2.8259,0.1609,5.4167,0.2082,11.7523
fCMR_Siemens_027,120,2.469,1.4612,0.1598,2.0754,0.1863,5.5314
fCMR_Siemens_006,120,2.0234,2.0681,0.3253,1.5751,0.3389,5.0247
fCMR_Siemens_144,120,0.8239,0.9249,0.084,2.2358,0.2324,11.4398
fCMR_Siemens_068,120,2.2415,1.3522,0.455,1.9425,0.9595,8.7765
fCMR_Siemens_198,120,2.1473,1.6818,0.2297,1.4454,0.2457,4.5733
fCMR_Siemens_018,121,2.0711,0.9269,1.7187,13.1085,1.7558,27.6248
fCMR_Siemens_113,121,0.9778,1.797,0.1053,5.6351,0.1401,14.4761
fCMR_Siemens_027,121,3.1222,2.1439,0.2772,4.2238,0.3138,10.6329
fCMR_Siemens_006,121,2.3318,2.7297,0.4878,1.1132,0.7848,6.7723
fCMR_Siemens_144,121,1.9392,3.0823,0.3114,2.3206,0.3248,6.203
fCMR_Siemens_068,121,1.4573,1.5786,0.5045,0.6748,0.5322,5.9498
fCMR_Siemens_198,121,1.0025,2.0227,0.2532,1.0781,0.2873,3.6992
fCMR_Siemens_018,122,1.8168,2.4388,1.5354,13.6368,1.5916,33.0044
fCMR_Siemens_113,122,2.0173,2.0742,0.2015,6.4316,0.2117,16.9225
fCMR_Siemens_027,122,1.1375,3.6846,0.3219,0.4653,0.3424,2.4532
fCMR_Siemens_006,122,2.6273,2.4246,0.263,1.4711,0.2986,5.953
fCMR_Siemens_144,122,2.7978,2.5249,0.2295,1.0794,0.2759,3.777
fCMR_Siemens_068,122,2.162,2.2221,0.9164,2.1422,0.9619,7.2736
fCMR_Siemens_198,122,2.5817,1.7047,0.2645,1.3074,0.2859,4.4488
fCMR_Siemens_018,123,2.6461,3.6214,1.5005,19.9247,1.5214,44.2045
fCMR_Siemens_113,123,2.3472,2.8816,0.1077,4.9854,0.1878,11.986
fCMR_Siemens_027,123,1.8454,2.8937,0.0825,1.3993,0.185,4.5058
fCMR_Siemens_006,123,0.8831,1.439,0.2518,3.1904,0.3079,9.056
fCMR_Siemens_144,123,2.6908,0.9304,0.2365,1.9219,0.2508,6.2336
fCMR_Siemens_068,123,2.9274,2.2643,1.9457,16.4787,1.7671,39.5887
fCMR_Siemens_198,123,1.7206,2.8392,0.3907,1.2385,0.4123,4.2869
fCMR_Siemens_018,124,1.9474,2.7575,2.0309,17.7664,2.0552,39.0674
fCMR_Siemens_113,124,1.9803,2.3768,0.0385,7.142,0.1399,17.1348
fCMR_Siemens_027,124,3.0916,2.2015,0.3456,0.5066,0.374,3.1458
fCMR_Siemens_006,124,1.9016,3.0446,0.2542,2.2495,0.3453,8.8265
fCMR_Siemens_144,124,2.3748,2.6738,0.6129,1.4986,1.2743,6.968
fCMR_Siemens_068,124,3.1084,3.1474,0.8861,1.3964,0.9144,5.4289
fCMR_Siemens_198,124,2.2774,2.2882,0.2034,1.1474,0.2484,3.6162
fCMR_Siemens_018,125,2.4151,1.9819,1.9094,11.546,2.0031,26.4584
fCMR_Siemens_113,125,2.019,3.1877,0.1319,4.5562,0.2164,10.5642
fCMR_Siemens_027,125,2.6689,0.9936,0.1207,0.4385,0.1408,5.0794
fCMR_Siemens_006,125,1.3778,2.4313,0.3324,1.0298,0.8676,6.0391
fCMR_Siemens_144,125,2.3078,2.0053,0.1417,1.4005,0.2084,4.2504
fCMR_Siemens_068,125,2.5604,1.7802,0.6229,1.8742,1.0768,7.0639
fCMR_Siemens_198,125,2.158,3.1063,0.2672,1.2848,0.287,3.974
fCMR_Siemens_018,126,0.7979,3.3094,1.2169,9.7295,1.5861,22.2648
fCMR_Siemens_113,126,1.115,0.702,0.1225,7.7633,0.1932,19.0459
fCMR_Siemens_027,126,1.5771,2.0015,0.3271,0.2268,0.4317,2.7184
fCMR_Siemens_006,126,3.0614,3.4566,0.3307,1.0345,0.9355,7.4471
fCMR_Siemens_144,126,2.3075,2.0732,0.1741,1.4712,0.2051,4.3436
fCMR_Siemens_068,126,2.8899,1.2339,1.3618,4.6711,2.0103,12.4159
fCMR_Siemens_198,126,1.3954,0.9167,0.2142,1.0083,0.2441,4.4795
fCMR_Siemens_018,127,1.6645,2.56,1.5466,11.2681,1.7129,26.9073
fCMR_Siemens_113,127,2.7936,0.8205,0.1499,5.4104,0.2266,11.9733
fCMR_Siemens_027,127,2.2715,3.1124,0.2068,0.475,0.255,3.51
fCMR_Siemens_006,127,1.4804,1.5403,0.368,1.3417,0.852,11.253
fCMR_Siemens_144,127,0.9875,2.0645,0.1886,0.7941,0.3342,4.6532
fCMR_Siemens_068,127,2.9928,3.0392,0.4884,4.0023,0.9845,11.6294
fCMR_Siemens_198,127,2.481,1.0316,0.3528,2.177,0.3669,8.2235
fCMR_Siemens_018,128,1.43,2.3452,1.7839,15.5194,2.0398,34.2612
fCMR_Siemens_113,128,2.1382,2.2396,0.0824,5.1015,0.1318,11.6327
fCMR_Siemens_027,128,2.8644,2.3638,0.1292,2.5852,0.2037,9.5178
fCMR_Siemens_006,128,3.0846,2.9299,0.8924,3.1756,1.4831,13.7809
fCMR_Siemens_144,128,2.2444,3.0643,0.3069,0.8921,0.3749,3.8549
fCMR_Siemens_068,128,0.3693,2.6249,0.7634,4.935,1.6093,13.0619
fCMR_Siemens_198,128,2.4765,1.9754,0.2164,1.5945,0.2349,4.4652
fCMR_Siemens_018,129,1.7309,1.9705,1.628,6.9703,1.7038,24.5698
fCMR_Siemens_113,129,2.4172,1.3464,0.1418,6.1276,0.1707,14.4364
fCMR_Siemens_027,129,2.8621,2.5788,0.1133,1.3527,0.2708,4.4953
fCMR_Siemens_006,129,2.4053,2.0056,1.9102,2.8231,1.7766,14.4946
fCMR_Siemens_144,129,1.3064,2.848,0.1626,3.6025,0.189,9.0031
fCMR_Siemens_068,129,1.2745,3.5641,1.0537,2.2598,1.1903,10.7027
fCMR_Siemens_198,129,2.5606,1.544,0.2956,2.5129,0.3142,6.8097
fCMR_Siemens_018,130,2.1733,2.5846,1.482,15.3146,1.7536,35.7286
fCMR_Siemens_113,130,2.9269,2.5579,0.0493,7.4881,0.2002,17.0242
fCMR_Siemens_027,130,2.8951,3.1926,0.2397,1.1586,0.2651,3.7945
fCMR_Siemens_006,130,2.6792,2.6826,0.2777,1.9258,0.3231,5.2132
fCMR_Siemens_144,130,2.2876,3.0383,0.1572,2.5859,0.2126,7.7099
fCMR_Siemens_068,130,1.2093,3.0102,1.1516,1.927,1.1613,8.5346
fCMR_Siemens_198,130,2.7783,2.5213,0.2125,1.0395,0.239,3.7094
fCMR_Siemens_018,131,2.1721,2.4929,1.8177,22.6205,1.9862,47.318
fCMR_Siemens_113,131,2.1221,1.4996,0.0835,5.2986,0.1852,13.7385
fCMR_Siemens_027,131,2.7686,1.0438,0.1131,1.4114,0.164,5.3736
fCMR_Siemens_006,131,2.0369,2.2745,0.6074,2.1497,1.0958,10.7289
fCMR_Siemens_144,131,1.9484,2.0117,0.3721,0.9102,0.9487,6.3046
fCMR_Siemens_068,131,2.5977,2.4248,1.2079,5.7461,1.3948,14.0428
fCMR_Siemens_198,131,1.7331,1.8979,0.2837,0.7791,0.2972,3.2639
fCMR_Siemens_018,132,1.3157,2.449,1.391,7.6678,1.8001,22.2189
fCMR_Siemens_113,132,3.0353,1.2398,0.0442,5.6567,0.1191,13.0651
fCMR_Siemens_027,132,2.7805,2.2595,0.3278,0.4606,0.3774,2.5258
fCMR_Siemens_006,132,2.0966,2.8267,0.4227,1.5959,0.9666,6.2739
fCMR_Siemens_144,132,2.5166,2.1172,0.1884,1.7693,0.2723,5.0148
fCMR_Siemens_068,132,2.7731,2.4924,0.8954,8.4976,1.4016,20.0604
fCMR_Siemens_198,132,2.1612,2.1154,0.2582,1.001,0.2765,3.6722
fCMR_Siemens_018,133,2.3924,1.4611,1.6781,13.2485,1.6773,33.1482
fCMR_Siemens_113,133,2.9962,0.8782,0.1137,9.8423,0.1806,21.3457
fCMR_Siemens_027,133,3.0556,1.7184,0.2277,1.005,0.2422,3.7324
fCMR_Siemens_006,133,2.0665,2.6096,0.2234,3.351,0.2436,8.763
fCMR_Siemens_144,133,2.9754,2.5681,0.177,0.9038,0.7957,6.4956
fCMR_Siemens_068,133,2.3865,2.8202,0.7832,1.1051,0.8172,6.6026
fCMR_Siemens_198,133,2.583,2.9449,0.1681,3.7327,0.233,8.5035
fCMR_Siemens_018,134,2.4409,0.5032,1.8071,12.3864,2.0821,31.479
fCMR_Siemens_113,134,1.754,2.1264,0.0895,7.693,0.1446,16.8567
fCMR_Siemens_027,134,2.3137,2.5544,0.1645,0.3448,0.2351,1.5976
fCMR_Siemens_006,134,2.325,3.6498,2.6009,6.0077,2.268,17.3318
fCMR_Siemens_144,134,2.8556,2.7522,0.1799,2.7683,0.271,7.4579
fCMR_Siemens_068,134,1.4331,2.4576,1.417,2.83,1.686,11.6516
fCMR_Siemens_198,134,1.6647,2.4513,0.2606,0.8515,0.3045,4.476
fCMR_Siemens_018,135,3.0744,2.963,2.4728,13.7723,2.3191,32.6361
fCMR_Siemens_113,135,1.1827,3.254,0.0725,8.1498,0.2404,20.522
fCMR_Siemens_027,135,1.9601,2.2331,0.1139,0.3902,0.1712,3.7307
fCMR_Siemens_006,135,2.5115,3.1668,0.2327,5.8651,0.2379,13.2262
fCMR_Siemens_144,135,1.7081,0.7686,0.1789,0.8593,0.1948,3.9968
fCMR_Siemens_068,135,2.5512,1.531,0.7955,4.6012,1.2878,14.1971
fCMR_Siemens_198,135,2.1319,2.2414,0.3402,2.9725,0.3568,7.9439
fCMR_Siemens_018,136,1.823,2.2839,1.7954,16.2407,1.8957,39.6616
fCMR_Siemens_113,136,2.8524,2.7877,0.0654,9.548,0.1647,20.1259
fCMR_Siemens_027,136,2.6387,2.5817,0.0789,0.5782,0.1709,2.7053
fCMR_Siemens_006,136,3.0909,2.5307,0.2377,2.1637,0.2663,6.5768
fCMR_Siemens_144,136,2.5503,2.7353,0.1818,1.8554,0.2243,6.335
fCMR_Siemens_068,136,1.5714,2.4757,1.3328,1.0574,1.7055,8.1944
fCMR_Siemens_198,136,2.3819,3.0542,0.2639,0.465,0.3119,2.9369
fCMR_Siemens_018,137,2.641,2.5008,1.8918,23.4998,1.9245,50.924
