subject_id,step,angle,translation,GD_EP,CD_EP,GD_IP,CD_IP
fCMR_Philips_123,137,2.4439,1.6343,0.0585,0.243,0.0944,1.1423
fCMR_Philips_079,137,0.7892,2.628,0.1044,0.1298,0.1318,1.1476
fCMR_Philips_041,137,1.7876,1.7871,0.0607,0.5238,0.1196,1.4092
fCMR_Philips_090,137,1.5558,1.9264,0.1627,0.9043,0.181,2.4087
fCMR_Philips_114,137,0.9352,2.5323,0.1994,1.8637,0.2232,4.1964
fCMR_Philips_065,137,2.9819,2.1668,0.0516,2.7265,0.1229,6.5466
fCMR_Philips_132,137,1.4621,2.5884,0.1969,3.4811,0.2023,7.6963
fCMR_Philips_031,137,2.3129,3.0556,0.1632,0.5317,0.1873,2.3526
fCMR_Philips_104,137,3.0358,3.5206,0.1344,3.4059,0.1688,7.6091
fCMR_Philips_094,137,1.598,2.4368,0.082,0.592,0.1485,2.3265
fCMR_Philips_136,137,2.1829,1.8899,0.1526,0.1638,0.175,0.9212
fCMR_Philips_087,137,0.3532,1.741,0.4107,2.8828,0.4148,6.2947
fCMR_Philips_003,137,2.0521,0.4851,0.2134,0.4952,0.2244,1.3242
fCMR_Philips_047,137,2.0896,2.2475,0.3053,5.3871,0.3578,12.2306
fCMR_Philips_057,137,2.3594,1.3341,0.2479,0.465,0.2739,1.4555
fCMR_Philips_097,137,2.7039,2.0582,0.3863,0.2012,0.3947,1.4122
fCMR_Philips_070,137,2.9336,3.0405,0.4836,1.1496,0.4968,3.6685
fCMR_Philips_068,137,0.7157,2.3694,0.2547,1.385,0.2711,3.3978
fCMR_Philips_117,138,2.9043,3.6768,0.1416,0.2524,0.1576,1.2379
fCMR_Philips_002,138,2.6624,0.5506,0.1526,1.5584,0.1603,3.3212
fCMR_Philips_052,138,2.9337,1.815,0.1744,0.2315,0.2102,1.1442
fCMR_Philips_123,138,2.2411,3.0731,0.1355,0.982,0.1405,2.9488
fCMR_Philips_079,138,2.2951,2.3862,0.0895,0.7,0.1181,2.0624
fCMR_Philips_041,138,2.9591,2.7124,0.0752,0.435,0.1205,1.1364
fCMR_Philips_090,138,2.1483,1.734,0.086,0.769,0.1017,1.9883
fCMR_Philips_114,138,2.0633,2.2413,0.1185,1.3648,0.1647,3.3198
fCMR_Philips_065,138,1.5985,2.8105,0.1361,1.4718,0.1527,3.5305
fCMR_Philips_132,138,2.9971,2.9913,0.2435,3.3997,0.2549,7.3818
fCMR_Philips_031,138,2.4067,2.8764,0.0742,0.5564,0.1112,1.7169
fCMR_Philips_104,138,3.0994,2.8428,0.048,2.7431,0.1866,6.098
fCMR_Philips_094,138,3.1404,0.8764,0.1625,0.1925,0.179,1.7062
fCMR_Philips_136,138,0.972,2.6685,0.0811,0.428,0.0973,1.3884
fCMR_Philips_087,138,1.606,2.675,0.4191,2.2669,0.4251,5.1243
fCMR_Philips_003,138,2.0783,2.4991,0.1901,0.5984,0.2201,1.4372
fCMR_Philips_047,138,2.9113,1.496,0.3052,0.9986,0.3159,3.2355
fCMR_Philips_057,138,1.4982,0.785,0.2214,1.1062,0.2336,2.944
fCMR_Philips_097,138,1.796,2.0993,0.4602,0.4112,0.4791,2.1765
fCMR_Philips_070,138,2.6773,0.7245,0.3344,0.953,0.3562,2.867
fCMR_Philips_068,138,1.9382,1.8273,0.2414,0.71,0.257,1.8396
fCMR_Philips_117,139,2.4976,2.3886,0.0854,0.6702,0.1515,1.6919
fCMR_Philips_002,139,2.7267,1.4534,0.1956,2.2929,0.2105,5.0155
fCMR_Philips_052,139,3.1145,2.1113,0.184,0.408,0.2299,1.6404
fCMR_Philips_123,139,2.6553,3.1073,0.0738,0.2542,0.1251,1.1883
fCMR_Philips_079,139,2.8633,2.9714,0.0954,0.0356,0.1209,1.1683
fCMR_Philips_041,139,2.1332,2.2729,0.0413,0.7496,0.1089,2.4496
fCMR_Philips_090,139,2.9857,1.6478,0.1221,1.025,0.1671,2.4148
fCMR_Philips_114,139,3.0777,3.2777,0.1358,2.3204,0.1715,5.4839
fCMR_Philips_065,139,2.4692,3.3334,0.1312,0.5267,0.142,1.6738
fCMR_Philips_132,139,2.9716,3.7555,0.163,3.1185,0.1797,6.5727
fCMR_Philips_031,139,2.2723,1.9227,0.069,1.0601,0.1084,2.3916
fCMR_Philips_104,139,2.1616,2.7994,0.0863,1.8507,0.1597,4.3126
fCMR_Philips_094,139,2.6736,1.9629,0.1397,0.5279,0.1759,2.1694
fCMR_Philips_136,139,1.1405,3.2457,0.0585,0.0328,0.1208,0.3837
fCMR_Philips_087,139,2.4468,1.472,0.4069,1.0867,0.4122,2.8712
fCMR_Philips_003,139,1.7952,3.0008,0.1899,0.5918,0.2146,1.6225
fCMR_Philips_047,139,2.6461,3.2045,0.2425,3.8824,0.2644,8.7684
fCMR_Philips_057,139,2.3715,2.4783,0.2492,1.3415,0.2546,3.49
fCMR_Philips_097,139,2.5795,3.0241,0.3966,0.0351,0.4317,0.9829
fCMR_Philips_070,139,2.2793,2.6064,0.4709,1.5849,0.4859,4.3682
fCMR_Philips_068,139,2.3623,2.7651,0.2033,0.7803,0.2299,2.0476
fCMR_Philips_117,140,2.5449,1.6034,0.2046,0.7049,0.2402,1.8897
fCMR_Philips_002,140,2.12,1.1543,0.1537,1.2852,0.1808,4.4037
fCMR_Philips_052,140,3.0864,2.6926,0.2279,0.5034,0.2428,1.6652
fCMR_Philips_123,140,1.5955,0.4345,0.0792,0.0861,0.148,1.1933
fCMR_Philips_079,140,3.0164,3.0184,0.0861,0.8066,0.1246,2.6532
fCMR_Philips_041,140,2.9053,2.7375,0.0436,0.5061,0.1107,2.1968
fCMR_Philips_090,140,3.0451,2.2091,0.1349,0.4867,0.193,1.6438
fCMR_Philips_114,140,0.8537,1.0094,0.0719,2.1124,0.1189,4.8042
fCMR_Philips_065,140,2.1728,0.716,0.0585,1.3026,0.1246,3.1967
fCMR_Philips_132,140,3.1219,2.2519,0.2673,4.1524,0.2773,8.7454
fCMR_Philips_031,140,1.6562,2.6305,0.0288,2.5133,0.113,6.1888
fCMR_Philips_104,140,2.3649,2.9137,0.1574,2.6173,0.2165,5.6856
fCMR_Philips_094,140,1.5699,2.7116,0.1441,1.2335,0.1508,3.1456
fCMR_Philips_136,140,1.8257,2.7407,0.1158,0.2643,0.1586,1.5382
fCMR_Philips_087,140,2.3548,2.8976,0.3843,1.607,0.3957,3.8438
fCMR_Philips_003,140,1.758,3.1082,0.132,0.5512,0.1685,1.8079
fCMR_Philips_047,140,2.9584,1.9063,0.1784,0.5542,0.1876,1.8614
fCMR_Philips_057,140,2.7556,3.3172,0.1428,0.4758,0.1586,1.6604
fCMR_Philips_097,140,2.5657,3.5575,0.3019,0.3757,0.332,1.7662
fCMR_Philips_070,140,2.7285,2.0274,0.3012,0.8532,0.3143,2.1368
fCMR_Philips_068,140,1.2825,3.7188,0.2714,0.4321,0.2798,1.2988
fCMR_Philips_117,141,1.8808,2.5142,0.0653,0.9442,0.1489,2.4278
fCMR_Philips_002,141,0.9578,1.5204,0.1863,1.1973,0.197,3.2663
fCMR_Philips_052,141,3.0592,2.2451,0.1401,0.6231,0.171,2.6939
fCMR_Philips_123,141,2.8549,1.9267,0.1608,0.469,0.175,1.4374
fCMR_Philips_079,141,1.8091,3.36,0.0688,1.0777,0.1195,2.7595
fCMR_Philips_041,141,2.2942,2.172,0.1084,0.3032,0.1216,1.3242
fCMR_Philips_090,141,2.2154,3.7861,0.1201,0.554,0.1298,1.8346
fCMR_Philips_114,141,1.7847,2.0974,0.1257,1.4344,0.1382,3.2721
fCMR_Philips_065,141,2.4308,1.8153,0.1562,1.9406,0.1719,4.5245
fCMR_Philips_132,141,2.9317,2.7736,0.1827,2.8215,0.1967,6.2953
fCMR_Philips_031,141,2.1251,1.4837,0.0968,0.9244,0.1319,2.8046
fCMR_Philips_104,141,2.8613,2.6479,0.1636,2.8159,0.1875,6.7206
fCMR_Philips_094,141,2.8842,2.6304,0.1678,1.0766,0.2099,2.709
fCMR_Philips_136,141,2.2965,2.9253,0.1769,0.7635,0.1991,2.3711
fCMR_Philips_087,141,2.0217,2.3037,0.3293,1.828,0.3355,4.1453
fCMR_Philips_003,141,1.8792,3.1191,0.1779,0.2945,0.1969,1.1134
fCMR_Philips_047,141,1.9761,2.8051,0.3185,4.7931,0.331,10.7176
fCMR_Philips_057,141,2.3076,2.2917,0.2815,0.7147,0.2898,1.842
fCMR_Philips_097,141,1.26,3.013,0.2728,0.2308,0.3161,1.2302
fCMR_Philips_070,141,3.0889,3.3303,0.3947,0.7131,0.4027,1.9698
fCMR_Philips_068,141,2.2469,3.6484,0.2582,0.6723,0.2635,1.7442
fCMR_Philips_117,142,3.0396,1.6584,0.1636,0.9026,0.2205,2.8331
fCMR_Philips_002,142,2.366,1.7409,0.2021,1.4659,0.216,3.6523
fCMR_Philips_052,142,2.7207,2.5183,0.1185,0.4507,0.169,1.906
fCMR_Philips_123,142,2.4189,3.2033,0.1548,0.2572,0.1672,1.0539
fCMR_Philips_079,142,0.5445,2.6125,0.0957,0.433,0.1097,1.5672
fCMR_Philips_041,142,0.4725,2.0722,0.075,0.3843,0.1082,1.6231
fCMR_Philips_090,142,1.7595,2.786,0.158,0.8112,0.1952,2.2986
fCMR_Philips_114,142,1.0455,3.5973,0.1985,1.2191,0.2105,3.1216
fCMR_Philips_065,142,1.3414,3.5402,0.0912,1.3207,0.1369,2.9371
fCMR_Philips_132,142,2.0825,1.9965,0.3113,5.2633,0.3139,10.8692
fCMR_Philips_031,142,2.825,3.18,0.1397,0.5799,0.1558,1.8477
fCMR_Philips_104,142,2.9012,2.3663,0.1072,3.2467,0.151,7.265
fCMR_Philips_094,142,2.3413,3.0338,0.1023,0.6125,0.1463,1.5999
fCMR_Philips_136,142,2.156,2.3935,0.107,0.3272,0.1298,1.0018
fCMR_Philips_087,142,2.0224,3.4584,0.3593,1.7233,0.3651,4.3073
fCMR_Philips_003,142,0.8567,3.2427,0.2061,0.219,0.2203,0.939
fCMR_Philips_047,142,2.9932,1.9168,0.2104,2.067,0.2366,6.5639
fCMR_Philips_057,142,1.1449,2.7519,0.191,1.1832,0.21,3.1896
fCMR_Philips_097,142,2.5772,3.2247,0.325,0.7745,0.3462,2.0018
fCMR_Philips_070,142,2.9288,1.6326,0.3842,0.7403,0.403,1.9101
fCMR_Philips_068,142,2.8515,1.1036,0.2164,0.8803,0.2379,2.3979
fCMR_Philips_117,143,2.5869,1.3145,0.1612,1.3596,0.1734,3.4545
fCMR_Philips_002,143,2.7481,2.6871,0.1492,1.2568,0.1746,3.043
fCMR_Philips_052,143,1.6389,2.7577,0.1566,0.8363,0.1932,2.0537
fCMR_Philips_123,143,2.6015,3.1542,0.1211,0.332,0.1399,1.4835
fCMR_Philips_079,143,1.9107,2.6558,0.1465,2.4201,0.178,5.9757
fCMR_Philips_041,143,2.4602,1.7338,0.0414,0.152,0.1198,1.4911
fCMR_Philips_090,143,2.8509,1.9293,0.1721,0.5125,0.1803,1.5106
fCMR_Philips_114,143,0.7881,2.1839,0.1067,1.7842,0.1501,4.0414
fCMR_Philips_065,143,2.8797,2.7286,0.0211,0.5627,0.112,1.9506
fCMR_Philips_132,143,2.9196,2.3875,0.2357,4.6421,0.2625,9.8949
fCMR_Philips_031,143,2.9173,3.5122,0.0709,0.9386,0.139,2.3896
fCMR_Philips_104,143,2.2468,3.0329,0.1575,0.9385,0.1887,2.6552
fCMR_Philips_094,143,1.2074,2.3896,0.1559,0.6185,0.2182,2.5366
fCMR_Philips_136,143,3.0648,2.7355,0.0838,0.2917,0.1542,1.0036
fCMR_Philips_087,143,0.9727,2.4845,0.3508,1.0469,0.359,2.9163
fCMR_Philips_003,143,2.9876,2.9443,0.2413,0.3094,0.2497,1.0301
fCMR_Philips_047,143,2.4403,2.7408,0.2275,1.8083,0.2513,4.2759
fCMR_Philips_057,143,2.6293,1.5273,0.2418,0.7,0.2707,1.8179
fCMR_Philips_097,143,2.5129,1.3904,0.3934,0.5608,0.4595,2.5446
fCMR_Philips_070,143,3.0996,2.1087,0.3156,0.9453,0.3276,2.3402
fCMR_Philips_068,143,1.4113,3.2614,0.2422,0.2778,0.2471,1.2603
fCMR_Philips_117,144,2.8307,2.1799,0.1918,0.7615,0.2125,1.9252
fCMR_Philips_002,144,1.127,1.8852,0.1487,0.7006,0.1591,2.8191
fCMR_Philips_052,144,2.2189,2.5339,0.2361,0.0985,0.2578,0.6174
fCMR_Philips_123,144,2.0275,1.7657,0.1243,0.0121,0.1502,0.9742
fCMR_Philips_079,144,3.122,3.086,0.1404,0.4464,0.1795,1.5411
fCMR_Philips_041,144,2.9329,0.8156,0.0633,0.3389,0.1149,1.6205
fCMR_Philips_090,144,2.3748,3.6109,0.1319,0.7265,0.1776,2.3742
fCMR_Philips_114,144,2.3585,1.4989,0.1095,1.2716,0.1645,3.0568
fCMR_Philips_065,144,3.0737,2.4252,0.1319,1.6281,0.1469,3.9076
fCMR_Philips_132,144,2.5128,2.1496,0.2866,4.8259,0.2881,10.3775
fCMR_Philips_031,144,1.6729,3.5083,0.1425,1.5326,0.188,3.8902
fCMR_Philips_104,144,2.893,2.3943,0.104,0.9064,0.1604,2.258
fCMR_Philips_094,144,2.7219,3.5833,0.1312,0.8331,0.1681,2.5066
fCMR_Philips_136,144,1.9505,2.3183,0.0685,0.1845,0.1052,0.9987
fCMR_Philips_087,144,2.8724,3.4618,0.3553,1.9696,0.3642,4.883
fCMR_Philips_003,144,1.7152,2.5558,0.1335,0.2867,0.1561,0.9874
fCMR_Philips_047,144,2.5429,2.4656,0.2899,4.125,0.307,9.0804
fCMR_Philips_057,144,2.3232,2.1586,0.1845,0.887,0.1969,2.4778
fCMR_Philips_097,144,1.251,3.2204,0.3304,0.0843,0.3459,1.0538
fCMR_Philips_070,144,2.6489,1.4607,0.316,0.2261,0.3268,1.0533
fCMR_Philips_068,144,2.9802,2.6634,0.285,0.4448,0.3006,1.6944
fCMR_Philips_117,145,2.6516,2.78,0.0798,1.8158,0.1372,4.3544
fCMR_Philips_002,145,2.4833,2.9966,0.2172,1.1691,0.2668,3.4822
fCMR_Philips_052,145,2.1018,2.065,0.1417,0.3538,0.1635,1.6452
fCMR_Philips_123,145,2.2369,2.5629,0.106,0.6923,0.1543,1.8804
fCMR_Philips_079,145,1.6785,2.8132,0.1496,0.2082,0.1766,1.1447
fCMR_Philips_041,145,2.9943,2.1356,0.0989,1.2466,0.1236,3.2737
fCMR_Philips_090,145,2.5835,2.9904,0.1238,0.5299,0.1651,1.8348
fCMR_Philips_114,145,0.9513,3.2693,0.1384,1.1696,0.1477,2.9277
fCMR_Philips_065,145,3.0743,2.39,0.1605,2.5337,0.1693,5.4935
fCMR_Philips_132,145,1.3768,1.3881,0.2328,4.5635,0.2417,9.7199
fCMR_Philips_031,145,1.8977,2.4139,0.1041,1.1814,0.1301,3.4248
fCMR_Philips_104,145,2.0647,2.6253,0.1734,2.3542,0.197,5.0966
fCMR_Philips_094,145,2.8742,2.957,0.094,0.8855,0.1186,2.9238
fCMR_Philips_136,145,1.7595,3.3477,0.0564,0.1104,0.1389,0.8572
fCMR_Philips_087,145,2.9583,3.4308,0.3773,1.7446,0.3845,3.8312
fCMR_Philips_003,145,1.4368,1.4549,0.2351,0.2938,0.2488,1.0358
fCMR_Philips_047,145,3.137,1.4899,0.2072,2.5378,0.2516,6.0148
fCMR_Philips_057,145,2.9639,3.4211,0.2748,1.2568,0.2822,3.1097
fCMR_Philips_097,145,1.2967,1.6922,0.4317,0.7838,0.4495,2.7775
fCMR_Philips_070,145,2.403,0.9802,0.3631,0.6714,0.3815,2.0239
fCMR_Philips_068,145,2.1629,2.439,0.2713,0.6754,0.2798,1.9492
fCMR_Philips_117,146,1.3382,2.4657,0.1819,0.2631,0.2204,1.0756
fCMR_Philips_002,146,2.7571,2.4854,0.1934,0.6235,0.2057,1.5518
fCMR_Philips_052,146,2.6842,1.7908,0.1777,0.5319,0.2252,2.3985
fCMR_Philips_123,146,1.118,2.9166,0.1066,0.5393,0.1335,1.7852
fCMR_Philips_079,146,2.8594,2.1794,0.1581,0.5701,0.1887,2.2211
fCMR_Philips_041,146,3.0339,2.3832,0.108,0.9092,0.1332,2.067
fCMR_Philips_090,146,2.6909,3.3264,0.1089,0.9512,0.1541,2.2433
fCMR_Philips_114,146,2.4468,2.5976,0.1559,1.0358,0.1724,2.8071
fCMR_Philips_065,146,2.4035,2.7365,0.1519,0.6106,0.1614,1.9083
fCMR_Philips_132,146,1.6775,3.1022,0.2057,3.4382,0.214,8.1866
fCMR_Philips_031,146,2.6833,2.4003,0.1156,0.8992,0.1623,3.12
fCMR_Philips_104,146,2.9749,2.4212,0.1896,1.8028,0.2381,4.7455
fCMR_Philips_094,146,3.0963,3.1312,0.1333,0.4084,0.1609,1.4453
fCMR_Philips_136,146,3.0493,3.3184,0.0882,0.1474,0.1177,0.5972
fCMR_Philips_087,146,1.6535,2.9471,0.2311,1.1939,0.2355,2.8272
fCMR_Philips_003,146,2.245,1.0503,0.2319,0.0768,0.2414,0.5255
fCMR_Philips_047,146,2.9245,3.0202,0.2518,1.3022,0.3156,4.6456
fCMR_Philips_057,146,1.37,1.9494,0.2419,1.1823,0.2485,2.9043
fCMR_Philips_097,146,2.1213,2.1074,0.4267,0.457,0.4468,2.1154
fCMR_Philips_070,146,1.7751,3.2462,0.3842,0.1728,0.3877,0.9733
fCMR_Philips_068,146,3.003,2.1056,0.2914,0.6954,0.2974,1.7618
fCMR_Philips_117,147,2.4184,2.5054,0.118,0.7944,0.1436,2.6687
fCMR_Philips_002,147,1.3965,2.0395,0.2219,0.6575,0.2363,2.5054
fCMR_Philips_052,147,2.7076,2.7284,0.1099,0.6169,0.1427,1.5623
fCMR_Philips_123,147,2.3149,1.9486,0.0497,0.4242,0.1041,1.3904
fCMR_Philips_079,147,3.1285,3.069,0.1412,0.5279,0.1553,1.6942
fCMR_Philips_041,147,2.0161,2.6607,0.0747,0.6806,0.1114,1.7246
fCMR_Philips_090,147,2.654,3.0917,0.1475,1.3816,0.1723,3.2494
fCMR_Philips_114,147,2.5258,2.4632,0.1552,1.5242,0.1723,3.567
fCMR_Philips_065,147,2.3938,2.0274,0.1179,2.3316,0.1539,5.4035
fCMR_Philips_132,147,2.9968,2.8128,0.279,2.6825,0.2832,5.9005
fCMR_Philips_031,147,2.2877,3.1777,0.0942,0.2355,0.123,0.8966
fCMR_Philips_104,147,2.5038,3.1949,0.0728,2.3192,0.1492,5.4648
fCMR_Philips_094,147,1.9645,2.7532,0.1392,0.4506,0.1851,1.9547
fCMR_Philips_136,147,2.9672,1.0836,0.1601,0.4281,0.1717,1.3205
fCMR_Philips_087,147,3.0535,2.1635,0.4018,1.9902,0.4154,4.292
fCMR_Philips_003,147,1.7377,3.4766,0.1834,0.2635,0.2009,1.2044
fCMR_Philips_047,147,2.397,0.8224,0.2297,2.0597,0.244,5.577
fCMR_Philips_057,147,0.9432,2.9687,0.2467,0.9938,0.2566,2.9835
fCMR_Philips_097,147,0.6245,1.5936,0.2636,0.2296,0.2878,1.0358
fCMR_Philips_070,147,3.067,1.9372,0.4111,0.8452,0.4297,2.4732
fCMR_Philips_068,147,3.084,2.0229,0.2404,1.1661,0.2501,2.9127
fCMR_Philips_117,148,2.8071,1.8944,0.1927,0.4095,0.2437,1.2387
fCMR_Philips_002,148,2.5764,2.5401,0.1623,0.9378,0.1968,3.2475
fCMR_Philips_052,148,2.6572,2.8564,0.1512,0.1128,0.1808,0.74
fCMR_Philips_123,148,2.2788,3.8098,0.1418,0.6009,0.1678,2.3687
fCMR_Philips_079,148,2.4374,3.3173,0.0528,0.6511,0.0931,2.1776
fCMR_Philips_041,148,2.712,2.3988,0.0869,0.8185,0.1077,2.0525
fCMR_Philips_090,148,1.7398,2.0145,0.1457,1.0738,0.1706,2.6048
fCMR_Philips_114,148,3.0683,2.3857,0.1267,1.9248,0.1519,4.4759
fCMR_Philips_065,148,2.504,2.3498,0.0853,1.2429,0.1551,3.4037
fCMR_Philips_132,148,2.6406,3.4291,0.2391,3.0752,0.2425,6.5848
fCMR_Philips_031,148,2.4233,2.1299,0.0675,1.2197,0.1196,3.2423
fCMR_Philips_104,148,2.5214,2.2344,0.0953,2.1822,0.1409,4.663
fCMR_Philips_094,148,1.1907,2.7764,0.1029,0.8858,0.146,2.6868
fCMR_Philips_136,148,1.0685,2.0938,0.0671,0.2294,0.1168,0.9788
fCMR_Philips_087,148,2.8973,2.8919,0.3235,3.1351,0.3454,6.7379
fCMR_Philips_003,148,2.3759,2.7142,0.1767,0.338,0.2011,0.9942
fCMR_Philips_047,148,2.6911,1.0189,0.1933,1.3123,0.199,3.551
fCMR_Philips_057,148,2.0962,3.3974,0.1989,0.8352,0.24,2.2038
fCMR_Philips_097,148,2.4961,0.9741,0.4023,0.8071,0.4096,2.7746
fCMR_Philips_070,148,2.0062,1.8487,0.3511,1.0583,0.3599,2.8332
fCMR_Philips_068,148,2.481,2.2093,0.2161,0.7851,0.2289,1.9822
fCMR_Philips_117,149,2.6339,3.5436,0.1366,0.7107,0.177,2.5618
fCMR_Philips_002,149,2.7999,0.9153,0.1535,1.8042,0.1854,4.0126
fCMR_Philips_052,149,2.0634,2.4459,0.1585,0.2832,0.1704,0.9371
fCMR_Philips_123,149,2.5812,2.4312,0.039,0.1322,0.1319,1.2975
fCMR_Philips_079,149,1.7816,2.5606,0.0657,0.3996,0.1036,1.575
fCMR_Philips_041,149,1.2927,3.2606,0.0747,0.095,0.1143,0.8042
fCMR_Philips_090,149,2.9708,3.017,0.15,1.5602,0.1923,3.4541
fCMR_Philips_114,149,2.1363,1.5925,0.1669,2.048,0.1762,4.457
fCMR_Philips_065,149,2.9163,1.3342,0.0381,0.9385,0.0686,2.2138
fCMR_Philips_132,149,1.7521,1.7369,0.222,3.7178,0.2309,8.3957
fCMR_Philips_031,149,2.0535,2.9827,0.035,0.7594,0.0994,2.58
fCMR_Philips_104,149,1.2512,1.9749,0.0692,0.8738,0.1448,2.3301
fCMR_Philips_094,149,3.0807,0.8551,0.1284,0.3981,0.1653,1.8361
fCMR_Philips_136,149,2.2913,0.8698,0.0163,0.1331,0.1545,1.0159
fCMR_Philips_087,149,2.3101,1.9831,0.4073,1.1974,0.4113,3.3897
fCMR_Philips_003,149,1.0422,2.1034,0.1568,0.0764,0.1686,0.712
fCMR_Philips_047,149,2.885,2.5101,0.2839,1.5608,0.2891,4.1
fCMR_Philips_057,149,1.0872,3.0367,0.2411,1.1319,0.2494,2.9202
fCMR_Philips_097,149,2.2189,3.5774,0.3378,0.5416,0.3488,1.6246
fCMR_Philips_070,149,1.8486,1.9315,0.2834,0.6439,0.2883,2.127
fCMR_Philips_068,149,1.9775,2.3545,0.3225,1.3062,0.3449,3.8134
fCMR_Philips_117,150,2.3036,2.4732,0.0859,0.57,0.1408,2.0042
fCMR_Philips_002,150,1.6093,2.9844,0.1857,1.1956,0.2039,2.7686
fCMR_Philips_052,150,2.5482,1.3699,0.1827,0.5246,0.1927,1.8564
fCMR_Philips_123,150,1.086,2.7634,0.1414,0.2686,0.1643,1.3338
fCMR_Philips_079,150,2.3224,2.9124,0.0677,0.5985,0.1198,2.7257
fCMR_Philips_041,150,1.9136,2.1542,0.0703,0.5071,0.1054,1.4989
fCMR_Philips_090,150,2.3899,0.5079,0.135,0.3831,0.1576,1.1742
fCMR_Philips_114,150,1.4574,2.5492,0.1221,1.3406,0.1864,3.3032
fCMR_Philips_065,150,1.2153,0.5253,0.0405,2.241,0.0903,5.091
fCMR_Philips_132,150,2.3045,2.1813,0.3441,5.8168,0.3503,12.0803
fCMR_Philips_031,150,2.9633,1.1582,0.1291,0.2756,0.1473,1.4896
fCMR_Philips_104,150,2.1908,3.3013,0.1276,1.8636,0.1946,4.1781
fCMR_Philips_094,150,2.9825,1.3771,0.0983,0.5592,0.1302,2.2793
fCMR_Philips_136,150,2.6362,2.8811,0.0608,0.0698,0.1076,0.9677
fCMR_Philips_087,150,1.5347,3.2932,0.3269,1.1462,0.3332,2.5029
fCMR_Philips_003,150,1.978,0.4224,0.1027,0.3012,0.163,1.0962
fCMR_Philips_047,150,1.9084,2.6313,0.2708,3.2974,0.3047,7.3212
fCMR_Philips_057,150,1.9465,2.7875,0.2954,0.8207,0.3091,1.9821
fCMR_Philips_097,150,2.4117,1.5054,0.4958,0.3136,0.5213,1.4377
fCMR_Philips_070,150,1.8134,2.4633,0.5025,0.5434,0.5145,2.3276
fCMR_Philips_068,150,1.7339,1.7539,0.2204,0.7866,0.2363,2.2488
fCMR_Philips_117,151,2.7281,1.3323,0.1627,0.8226,0.1893,2.0964
fCMR_Philips_002,151,2.8847,3.0667,0.1647,0.6723,0.1932,2.0787
fCMR_Philips_052,151,3.0374,1.4059,0.1057,0.3581,0.1411,1.3394
fCMR_Philips_123,151,2.5149,2.3369,0.0832,0.3361,0.1179,1.3267
fCMR_Philips_079,151,1.6987,3.1331,0.0567,0.2256,0.0904,1.0426
fCMR_Philips_041,151,2.5271,2.7574,0.0581,0.6792,0.1436,1.9599
fCMR_Philips_090,151,1.9139,3.1284,0.1361,1.0785,0.1485,2.6829
fCMR_Philips_114,151,2.1901,1.8883,0.0823,1.1152,0.1202,2.5727
fCMR_Philips_065,151,1.3578,2.4013,0.0792,1.1586,0.1009,3.0106
fCMR_Philips_132,151,1.6324,2.7233,0.2277,4.2751,0.2327,8.9769
fCMR_Philips_031,151,2.9239,2.5933,0.1309,0.541,0.1556,1.7925
fCMR_Philips_104,151,2.2729,2.9317,0.0945,1.4731,0.218,3.8988
fCMR_Philips_094,151,1.9848,1.8551,0.1319,0.1626,0.1549,1.1462
fCMR_Philips_136,151,2.7257,1.4309,0.0848,0.0843,0.1092,1.0158
fCMR_Philips_087,151,2.3899,3.0134,0.3795,2.6915,0.3883,6.0442
fCMR_Philips_003,151,2.4581,2.0396,0.2052,0.1938,0.2135,0.8123
fCMR_Philips_047,151,1.3291,2.6328,0.2237,1.4064,0.2535,4.0552
fCMR_Philips_057,151,2.9523,2.8004,0.2099,0.5644,0.2192,1.3507
fCMR_Philips_097,151,1.4048,2.5293,0.3467,0.3548,0.3769,1.5397
fCMR_Philips_070,151,2.5815,1.3229,0.3834,0.8521,0.3953,2.5517
fCMR_Philips_068,151,2.3048,3.0941,0.2712,0.3824,0.2743,1.3537
fCMR_Philips_117,152,2.0656,2.6933,0.1559,0.5619,0.1856,1.8346
fCMR_Philips_002,152,3.0609,1.5277,0.1454,1.3171,0.177,3.4548
fCMR_Philips_052,152,2.6624,2.2509,0.1309,0.7576,0.1456,2.7619
fCMR_Philips_123,152,2.659,2.324,0.142,0.2126,0.1889,0.9453
fCMR_Philips_079,152,1.2189,2.4035,0.1353,0.5481,0.1472,1.9279
fCMR_Philips_041,152,1.5204,1.0692,0.0942,0.7827,0.1312,2.1976
fCMR_Philips_090,152,1.8693,3.6277,0.1149,0.1412,0.1316,0.9669
fCMR_Philips_114,152,3.027,0.8675,0.1107,2.1295,0.1207,4.625
fCMR_Philips_065,152,2.9278,3.2567,0.0761,1.1028,0.1148,2.8286
fCMR_Philips_132,152,3.0828,3.2602,0.2466,4.5376,0.2564,9.446
fCMR_Philips_031,152,0.717,3.0278,0.132,1.1622,0.1791,3.1727
fCMR_Philips_104,152,1.5345,2.4764,0.1984,1.6754,0.2119,3.7726
fCMR_Philips_094,152,2.8493,3.0509,0.0821,0.3661,0.1395,1.6603
fCMR_Philips_136,152,1.4773,3.8557,0.1293,0.7479,0.1542,2.2168
fCMR_Philips_087,152,1.0872,2.5723,0.3833,1.6623,0.3926,3.8228
fCMR_Philips_003,152,3.0556,3.0457,0.1749,0.3066,0.1852,1.3532
